Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
I020338,O12207,P0310,1,6739.9,0.05
I020339,O12207,P0416,1,14378.26,0.05
I020340,O12208,P0218,1,10519.23,0.15
I020341,O12209,P0032,1,12721.46,0.2
I020342,O12209,P0118,2,11312.75,0.2
I020343,O12209,P0418,2,12929.12,0.2
I020344,O12210,P0147,1,5903.16,0.0
I020345,O12211,P0312,2,8312.33,0.25
I020346,O12212,P0083,1,7026.05,0.1
I020347,O12213,P0106,2,5470.36,0.1
I020348,O12213,P0187,2,6663.59,0.1
I020349,O12214,P0450,1,2255.15,0.1
I020350,O12215,P0226,1,1989.2,0.05
I020351,O12215,P0404,3,7190.22,0.05
I020352,O12215,P0436,1,9847.38,0.05
I020353,O12215,P0389,1,10740.24,0.05
I020354,O12216,P0113,1,1476.37,0.15
I020355,O12216,P0426,5,17258.9,0.15
I020356,O12217,P0235,2,17675.52,0.15
I020357,O12217,P0459,1,15147.66,0.15
I020358,O12218,P0371,2,14987.41,0.05
I020359,O12218,P0196,2,3827.41,0.05
I020360,O12219,P0372,2,5715.65,0.05
I020361,O12219,P0144,3,5083.64,0.05
I020362,O12219,P0335,3,3821.2,0.05
I020363,O12220,P0422,3,6180.37,0.2
I020364,O12220,P0227,1,1214.17,0.2
I020365,O12220,P0440,3,10988.87,0.2
I020366,O12221,P0393,1,1256.74,0.1
I020367,O12222,P0475,2,6070.94,0.1
I020368,O12222,P0277,2,14027.28,0.1
I020369,O12223,P0179,1,12189.37,0.2
I020370,O12224,P0360,4,4434.75,0.15
I020371,O12224,P0073,2,14367.83,0.15
I020372,O12224,P0028,2,2327.59,0.15
I020373,O12225,P0494,2,9857.51,0.05
I020374,O12226,P0011,2,6896.23,0.0
I020375,O12227,P0086,2,12651.01,0.1
I020376,O12228,P0298,1,14301.55,0.05
I020377,O12228,P0461,1,6940.51,0.05
I020378,O12228,P0460,2,1760.09,0.05
I020379,O12229,P0246,2,3212.48,0.1
I020380,O12230,P0419,2,11206.88,0.1
I020381,O12231,P0060,1,10597.6,0.2
I020382,O12231,P0183,2,208.22,0.2
I020383,O12232,P0157,1,1053.8,0.15
I020384,O12232,P0387,1,11008.74,0.15
I020385,O12232,P0312,2,8312.33,0.15
I020386,O12233,P0148,1,3827.6,0.05
I020387,O12234,P0037,1,5389.2,0.05
I020388,O12234,P0065,5,11896.67,0.05
I020389,O12235,P0255,2,2178.42,0.1
I020390,O12236,P0283,1,10933.03,0.1
I020391,O12236,P0260,2,9638.98,0.1
I020392,O12237,P0248,1,5481.12,0.1
I020393,O12238,P0434,2,15961.32,0.25
I020394,O12239,P0072,1,8074.69,0.15
I020395,O12240,P0009,1,10894.67,0.0
I020396,O12241,P0022,1,16227.09,0.25
I020397,O12242,P0095,2,708.58,0.1
I020398,O12242,P0093,2,11807.43,0.1
I020399,O12242,P0175,1,8354.48,0.1
I020400,O12243,P0184,1,5176.95,0.1
I020401,O12243,P0194,3,4785.07,0.1
I020402,O12243,P0433,3,11369.56,0.1
I020403,O12244,P0464,1,11639.56,0.15
I020404,O12245,P0097,1,16913.36,0.05
I020405,O12245,P0255,2,2178.42,0.05
I020406,O12245,P0013,4,1067.21,0.05
I020407,O12246,P0336,1,5532.6,0.1
I020408,O12246,P0392,1,10129.56,0.1
I020409,O12246,P0405,4,10874.23,0.1
I020410,O12247,P0364,1,20513.3,0.2
I020411,O12248,P0021,3,18265.35,0.15
I020412,O12248,P0015,2,198.88,0.15
I020413,O12249,P0020,2,16894.73,0.05
I020414,O12250,P0077,2,10405.98,0.1
I020415,O12250,P0364,1,20513.3,0.1
I020416,O12251,P0376,1,21096.71,0.0
I020417,O12252,P0201,2,18090.68,0.0
I020418,O12252,P0422,1,6180.37,0.0
I020419,O12252,P0060,3,10597.6,0.0
I020420,O12253,P0160,2,6251.25,0.0
I020421,O12253,P0157,1,1053.8,0.0
I020422,O12254,P0426,1,17258.9,0.15
I020423,O12255,P0353,1,4627.28,0.1
I020424,O12256,P0480,1,12036.43,0.2
I020425,O12257,P0484,2,14051.85,0.15
I020426,O12258,P0151,3,8069.27,0.1
I020427,O12259,P0027,2,6637.92,0.2
I020428,O12260,P0347,4,207.7,0.0
I020429,O12260,P0290,4,5856.65,0.0
I020430,O12260,P0144,1,5083.64,0.0
I020431,O12261,P0105,4,10085.48,0.0
I020432,O12261,P0456,1,5984.52,0.0
I020433,O12261,P0353,1,4627.28,0.0
I020434,O12262,P0490,3,17879.27,0.05
I020435,O12263,P0235,2,17675.52,0.0
I020436,O12264,P0477,1,13272.75,0.05
I020437,O12265,P0343,3,21720.15,0.05
I020438,O12265,P0099,1,11095.32,0.05
I020439,O12266,P0046,1,15363.92,0.1
I020440,O12267,P0089,2,21527.82,0.1
I020441,O12267,P0005,1,2113.83,0.1
I020442,O12268,P0038,1,13981.96,0.05
I020443,O12269,P0028,1,2327.59,0.25
I020444,O12270,P0160,1,6251.25,0.1
I020445,O12271,P0404,1,7190.22,0.2
I020446,O12271,P0202,1,4958.04,0.2
I020447,O12272,P0216,1,4253.32,0.15
I020448,O12272,P0074,2,20503.04,0.15
I020449,O12273,P0266,2,6946.78,0.0
I020450,O12274,P0222,2,6948.91,0.1
I020451,O12274,P0229,3,971.19,0.1
I020452,O12274,P0259,3,9091.06,0.1
I020453,O12274,P0354,1,749.54,0.1
I020454,O12275,P0138,1,9332.54,0.15
I020455,O12276,P0209,1,17935.22,0.2
I020456,O12277,P0046,1,15363.92,0.1
I020457,O12278,P0469,2,12828.28,0.25
I020458,O12278,P0067,2,18606.26,0.25
I020459,O12279,P0453,3,2027.99,0.15
I020460,O12280,P0098,1,18024.33,0.05
I020461,O12280,P0224,1,14337.8,0.05
I020462,O12281,P0167,1,2741.53,0.1
I020463,O12281,P0064,1,18152.26,0.1
I020464,O12281,P0181,2,6969.81,0.1
I020465,O12282,P0067,3,18606.26,0.15
I020466,O12283,P0099,1,11095.32,0.15
I020467,O12283,P0011,3,6896.23,0.15
I020468,O12283,P0171,1,6118.98,0.15
I020469,O12283,P0160,1,6251.25,0.15
I020470,O12284,P0034,2,3767.39,0.0
I020471,O12284,P0321,2,15173.01,0.0
I020472,O12284,P0255,2,2178.42,0.0
I020473,O12285,P0298,1,14301.55,0.05
I020474,O12285,P0132,1,8762.43,0.05
I020475,O12286,P0248,1,5481.12,0.15
I020476,O12286,P0465,1,7131.53,0.15
I020477,O12287,P0074,3,20503.04,0.1
I020478,O12287,P0274,1,16208.88,0.1
I020479,O12288,P0374,3,20293.37,0.0
I020480,O12288,P0201,4,18090.68,0.0
I020481,O12288,P0091,1,5800.05,0.0
I020482,O12289,P0194,1,4785.07,0.15
I020483,O12289,P0133,1,16221.29,0.15
I020484,O12289,P0144,2,5083.64,0.15
I020485,O12290,P0347,4,207.7,0.0
I020486,O12290,P0129,2,15750.63,0.0
I020487,O12291,P0010,2,8507.4,0.05
I020488,O12291,P0442,1,12851.94,0.05
I020489,O12292,P0240,1,16345.25,0.2
I020490,O12293,P0494,2,9857.51,0.05
I020491,O12294,P0032,2,12721.46,0.0
I020492,O12294,P0287,2,11017.89,0.0
I020493,O12294,P0347,1,207.7,0.0
I020494,O12295,P0400,1,7063.54,0.0
I020495,O12296,P0156,2,17438.42,0.25
I020496,O12296,P0471,1,3362.5,0.25
I020497,O12297,P0146,1,12538.22,0.05
I020498,O12297,P0085,2,14574.29,0.05
I020499,O12298,P0069,2,6827.67,0.1
I020500,O12299,P0476,3,1078.88,0.1
I020501,O12300,P0081,1,12661.97,0.05
I020502,O12300,P0151,2,8069.27,0.05
I020503,O12301,P0094,4,6917.65,0.2
I020504,O12301,P0162,1,11199.84,0.2
I020505,O12302,P0053,1,11740.23,0.25
I020506,O12302,P0077,1,10405.98,0.25
I020507,O12303,P0426,1,17258.9,0.3
I020508,O12304,P0346,1,17166.81,0.0
I020509,O12304,P0382,1,17253.16,0.0
I020510,O12305,P0412,2,14362.31,0.0
I020511,O12306,P0462,3,8013.86,0.2
I020512,O12306,P0423,1,13857.3,0.2
I020513,O12306,P0427,2,2376.46,0.2
I020514,O12306,P0343,1,21720.15,0.2
I020515,O12307,P0317,1,14355.69,0.0
I020516,O12308,P0202,1,4958.04,0.1
I020517,O12308,P0041,3,11579.02,0.1
I020518,O12309,P0296,1,10086.41,0.1
I020519,O12309,P0155,1,16173.54,0.1
I020520,O12310,P0256,1,10413.89,0.15
I020521,O12311,P0037,2,5389.2,0.0
I020522,O12311,P0403,3,10949.03,0.0
I020523,O12312,P0168,2,11374.5,0.05
I020524,O12313,P0160,1,6251.25,0.1
I020525,O12314,P0439,1,11309.42,0.0
I020526,O12315,P0102,1,4552.64,0.25
I020527,O12316,P0290,1,5856.65,0.2
I020528,O12316,P0043,1,230.23,0.2
I020529,O12317,P0123,1,12283.66,0.0
I020530,O12317,P0331,1,7610.91,0.0
I020531,O12317,P0185,2,11400.27,0.0
I020532,O12317,P0012,1,9210.89,0.0
I020533,O12318,P0207,2,9618.99,0.15
I020534,O12318,P0443,4,3024.24,0.15
I020535,O12319,P0366,2,12694.5,0.1
I020536,O12319,P0288,1,16170.77,0.1
I020537,O12320,P0319,5,17097.24,0.05
I020538,O12321,P0026,1,8043.88,0.05
I020539,O12322,P0138,2,9332.54,0.15
I020540,O12322,P0292,1,21583.15,0.15
I020541,O12323,P0359,1,17408.84,0.2
I020542,O12324,P0330,1,621.58,0.2
I020543,O12324,P0182,4,7028.31,0.2
I020544,O12325,P0033,1,2436.78,0.05
I020545,O12325,P0477,1,13272.75,0.05
I020546,O12325,P0318,1,18336.52,0.05
I020547,O12326,P0257,2,8094.05,0.15
I020548,O12327,P0223,1,12111.39,0.1
I020549,O12327,P0101,4,13448.78,0.1
I020550,O12328,P0253,1,10206.89,0.1
I020551,O12328,P0330,1,621.58,0.1
I020552,O12328,P0427,1,2376.46,0.1
I020553,O12329,P0107,3,12811.73,0.05
I020554,O12329,P0038,1,13981.96,0.05
I020555,O12330,P0102,2,4552.64,0.0
I020556,O12331,P0385,1,9160.1,0.05
I020557,O12331,P0407,1,775.43,0.05
I020558,O12332,P0154,1,13970.67,0.1
I020559,O12332,P0239,2,10044.2,0.1
I020560,O12333,P0163,1,16537.01,0.15
I020561,O12333,P0146,1,12538.22,0.15
I020562,O12334,P0042,1,18369.63,0.0
I020563,O12334,P0476,1,1078.88,0.0
I020564,O12335,P0047,3,3795.44,0.05
I020565,O12336,P0119,1,14136.98,0.0
I020566,O12337,P0057,1,14313.59,0.1
I020567,O12338,P0390,1,2477.97,0.2
I020568,O12339,P0185,2,11400.27,0.25
I020569,O12339,P0098,3,18024.33,0.25
I020570,O12340,P0211,1,12771.97,0.2
I020571,O12341,P0365,1,1546.12,0.2
I020572,O12341,P0490,1,17879.27,0.2
I020573,O12342,P0205,1,15563.05,0.1
I020574,O12343,P0395,1,16050.27,0.05
I020575,O12343,P0317,2,14355.69,0.05
I020576,O12344,P0361,1,8061.24,0.15
I020577,O12345,P0318,1,18336.52,0.15
I020578,O12346,P0311,1,13470.81,0.0
I020579,O12347,P0059,2,7497.65,0.05
I020580,O12348,P0242,3,12806.32,0.0
I020581,O12349,P0204,1,3139.42,0.1
I020582,O12349,P0246,2,3212.48,0.1
I020583,O12349,P0201,2,18090.68,0.1
I020584,O12350,P0410,1,8140.59,0.05
I020585,O12351,P0349,3,17040.15,0.2
I020586,O12351,P0002,1,685.44,0.2
I020587,O12351,P0134,2,8950.35,0.2
I020588,O12351,P0431,1,7800.63,0.2
I020589,O12352,P0061,1,9428.51,0.0
I020590,O12352,P0156,1,17438.42,0.0
I020591,O12352,P0290,3,5856.65,0.0
I020592,O12353,P0487,4,2276.61,0.05
I020593,O12354,P0070,1,3923.76,0.2
I020594,O12354,P0297,2,14103.76,0.2
I020595,O12354,P0146,1,12538.22,0.2
I020596,O12355,P0195,1,18266.79,0.3
I020597,O12355,P0309,1,879.52,0.3
I020598,O12356,P0340,2,6540.28,0.15
I020599,O12356,P0255,1,2178.42,0.15
I020600,O12356,P0421,1,3134.29,0.15
I020601,O12356,P0160,1,6251.25,0.15
I020602,O12357,P0044,2,4750.75,0.2
I020603,O12357,P0060,1,10597.6,0.2
I020604,O12357,P0404,5,7190.22,0.2
I020605,O12358,P0058,1,10856.44,0.0
I020606,O12359,P0451,2,18517.71,0.15
I020607,O12359,P0227,1,1214.17,0.15
I020608,O12360,P0460,1,1760.09,0.1
I020609,O12360,P0402,3,5149.65,0.1
I020610,O12361,P0137,1,2945.06,0.15
I020611,O12361,P0140,2,23423.37,0.15
I020612,O12361,P0034,1,3767.39,0.15
I020613,O12362,P0233,1,9166.88,0.1
I020614,O12363,P0002,2,685.44,0.1
I020615,O12364,P0312,1,8312.33,0.05
I020616,O12364,P0020,2,16894.73,0.05
I020617,O12365,P0291,1,8891.78,0.1
I020618,O12366,P0024,3,14146.9,0.05
I020619,O12367,P0079,5,16242.79,0.05
I020620,O12367,P0017,1,9858.5,0.05
I020621,O12368,P0380,1,1803.38,0.05
I020622,O12369,P0449,3,3785.19,0.05
I020623,O12370,P0202,1,4958.04,0.05
I020624,O12371,P0158,1,9904.7,0.25
I020625,O12371,P0290,1,5856.65,0.25
I020626,O12372,P0322,1,179.06,0.1
I020627,O12373,P0181,3,6969.81,0.1
I020628,O12374,P0156,2,17438.42,0.1
I020629,O12375,P0046,1,15363.92,0.05
I020630,O12375,P0430,1,14535.8,0.05
I020631,O12376,P0416,1,14378.26,0.0
I020632,O12377,P0127,3,12125.3,0.0
I020633,O12378,P0374,2,20293.37,0.2
I020634,O12379,P0349,2,17040.15,0.0
I020635,O12380,P0066,1,4602.72,0.05
I020636,O12380,P0177,1,5666.47,0.05
I020637,O12381,P0137,1,2945.06,0.2
I020638,O12382,P0455,1,6841.97,0.15
I020639,O12382,P0457,2,18511.82,0.15
I020640,O12382,P0233,3,9166.88,0.15
I020641,O12383,P0232,1,14966.59,0.0
I020642,O12384,P0026,1,8043.88,0.1
I020643,O12384,P0082,2,8524.01,0.1
I020644,O12384,P0391,1,16675.09,0.1
I020645,O12385,P0092,4,3959.04,0.1
I020646,O12386,P0446,1,18710.12,0.05
I020647,O12386,P0165,1,8775.25,0.05
I020648,O12386,P0270,1,15544.12,0.05
I020649,O12386,P0414,4,3244.46,0.05
I020650,O12387,P0160,1,6251.25,0.1
I020651,O12387,P0197,1,5628.38,0.1
I020652,O12388,P0055,1,18288.33,0.0
I020653,O12389,P0041,2,11579.02,0.25
I020654,O12389,P0082,1,8524.01,0.25
I020655,O12390,P0442,1,12851.94,0.0
I020656,O12391,P0261,2,9413.55,0.05
I020657,O12392,P0045,3,5553.07,0.05
I020658,O12392,P0119,1,14136.98,0.05
I020659,O12393,P0489,1,16108.48,0.05
I020660,O12394,P0140,2,23423.37,0.05
I020661,O12395,P0084,2,10059.02,0.0
I020662,O12395,P0476,4,1078.88,0.0
I020663,O12396,P0231,1,5606.43,0.1
I020664,O12397,P0350,1,14181.21,0.05
I020665,O12397,P0076,1,12082.97,0.05
I020666,O12397,P0027,1,6637.92,0.05
I020667,O12398,P0336,1,5532.6,0.25
I020668,O12398,P0248,1,5481.12,0.25
I020669,O12399,P0431,4,7800.63,0.0
I020670,O12400,P0210,3,3425.1,0.0
I020671,O12401,P0335,1,3821.2,0.0
I020672,O12401,P0230,1,16237.69,0.0
I020673,O12401,P0364,1,20513.3,0.0
I020674,O12402,P0116,1,14318.59,0.1
I020675,O12402,P0067,1,18606.26,0.1
I020676,O12403,P0470,1,16384.1,0.15
I020677,O12404,P0335,2,3821.2,0.1
I020678,O12405,P0482,1,16166.73,0.2
I020679,O12406,P0157,1,1053.8,0.1
I020680,O12406,P0009,2,10894.67,0.1
I020681,O12407,P0138,1,9332.54,0.0
I020682,O12408,P0387,2,11008.74,0.05
I020683,O12409,P0477,2,13272.75,0.05
I020684,O12409,P0166,1,4299.84,0.05
I020685,O12409,P0299,1,9253.96,0.05
I020686,O12409,P0183,2,208.22,0.05
I020687,O12410,P0094,1,6917.65,0.25
I020688,O12411,P0439,1,11309.42,0.1
I020689,O12412,P0053,1,11740.23,0.2
I020690,O12413,P0073,2,14367.83,0.0
I020691,O12414,P0381,1,1646.42,0.15
I020692,O12414,P0435,3,11265.94,0.15
I020693,O12415,P0421,1,3134.29,0.1
I020694,O12416,P0103,1,9874.02,0.0
I020695,O12417,P0450,1,2255.15,0.0
I020696,O12418,P0396,3,6181.52,0.05
I020697,O12419,P0499,2,2390.13,0.2
I020698,O12420,P0127,2,12125.3,0.1
I020699,O12421,P0331,3,7610.91,0.1
I020700,O12422,P0057,1,14313.59,0.2
I020701,O12423,P0226,4,1989.2,0.05
I020702,O12423,P0264,3,11827.53,0.05
I020703,O12423,P0271,2,10464.94,0.05
I020704,O12424,P0283,1,10933.03,0.05
I020705,O12425,P0423,1,13857.3,0.1
I020706,O12426,P0202,1,4958.04,0.1
I020707,O12427,P0196,3,3827.41,0.05
I020708,O12428,P0286,3,8678.82,0.1
I020709,O12428,P0117,1,5812.89,0.1
I020710,O12429,P0391,1,16675.09,0.0
I020711,O12429,P0086,2,12651.01,0.0
I020712,O12429,P0314,2,5199.64,0.0
I020713,O12430,P0492,1,13278.61,0.0
I020714,O12431,P0279,3,820.43,0.2
I020715,O12431,P0409,1,8257.04,0.2
I020716,O12431,P0091,1,5800.05,0.2
I020717,O12431,P0164,1,744.63,0.2
I020718,O12432,P0384,2,21014.31,0.1
I020719,O12433,P0008,1,404.42,0.05
I020720,O12433,P0282,1,4087.36,0.05
I020721,O12433,P0372,4,5715.65,0.05
I020722,O12434,P0409,4,8257.04,0.05
I020723,O12434,P0327,1,7197.89,0.05
I020724,O12435,P0303,1,15132.39,0.1
I020725,O12436,P0403,2,10949.03,0.25
I020726,O12437,P0146,1,12538.22,0.15
I020727,O12437,P0139,1,11137.68,0.15
I020728,O12437,P0083,1,7026.05,0.15
I020729,O12437,P0409,1,8257.04,0.15
I020730,O12438,P0091,4,5800.05,0.25
I020731,O12439,P0014,2,14738.4,0.0
I020732,O12440,P0447,1,13008.01,0.0
I020733,O12441,P0301,2,1551.88,0.05
I020734,O12442,P0315,1,8767.22,0.05
I020735,O12443,P0482,3,16166.73,0.25
I020736,O12443,P0306,2,20887.78,0.25
I020737,O12444,P0020,2,16894.73,0.0
I020738,O12444,P0312,1,8312.33,0.0
I020739,O12444,P0077,3,10405.98,0.0
I020740,O12445,P0150,1,19657.29,0.0
I020741,O12446,P0325,1,883.29,0.1
I020742,O12446,P0032,2,12721.46,0.1
I020743,O12447,P0137,3,2945.06,0.15
I020744,O12447,P0228,3,7442.22,0.15
I020745,O12448,P0191,2,14335.92,0.05
I020746,O12449,P0224,2,14337.8,0.0
I020747,O12450,P0201,1,18090.68,0.15
I020748,O12450,P0359,1,17408.84,0.15
I020749,O12451,P0236,4,13763.86,0.25
I020750,O12452,P0058,2,10856.44,0.15
I020751,O12453,P0037,1,5389.2,0.2
I020752,O12454,P0028,1,2327.59,0.2
I020753,O12455,P0142,1,7546.26,0.15
I020754,O12456,P0211,1,12771.97,0.15
I020755,O12457,P0349,4,17040.15,0.0
I020756,O12458,P0147,1,5903.16,0.0
I020757,O12459,P0033,5,2436.78,0.0
I020758,O12460,P0013,1,1067.21,0.1
I020759,O12460,P0253,2,10206.89,0.1
I020760,O12460,P0444,3,4611.38,0.1
I020761,O12461,P0011,1,6896.23,0.05
I020762,O12461,P0049,1,10387.8,0.05
I020763,O12461,P0302,1,10139.5,0.05
I020764,O12462,P0033,1,2436.78,0.0
I020765,O12463,P0292,3,21583.15,0.0
I020766,O12463,P0113,1,1476.37,0.0
I020767,O12463,P0184,2,5176.95,0.0
I020768,O12463,P0352,1,10103.59,0.0
I020769,O12464,P0459,1,15147.66,0.0
I020770,O12465,P0105,2,10085.48,0.1
I020771,O12465,P0188,2,6865.34,0.1
I020772,O12465,P0148,2,3827.6,0.1
I020773,O12466,P0224,1,14337.8,0.0
I020774,O12467,P0141,1,2669.4,0.2
I020775,O12468,P0440,2,10988.87,0.3
I020776,O12469,P0418,1,12929.12,0.1
I020777,O12470,P0435,1,11265.94,0.1
I020778,O12471,P0162,1,11199.84,0.05
I020779,O12472,P0074,1,20503.04,0.15
I020780,O12472,P0102,2,4552.64,0.15
I020781,O12473,P0051,1,13023.34,0.2
I020782,O12473,P0487,1,2276.61,0.2
I020783,O12474,P0059,2,7497.65,0.05
I020784,O12475,P0487,1,2276.61,0.25
I020785,O12476,P0013,3,1067.21,0.05
I020786,O12477,P0284,1,9183.48,0.05
I020787,O12477,P0008,2,404.42,0.05
I020788,O12477,P0198,1,15426.36,0.05
I020789,O12478,P0469,2,12828.28,0.2
I020790,O12478,P0481,3,1854.72,0.2
I020791,O12478,P0320,1,22881.56,0.2
I020792,O12479,P0358,1,17680.82,0.1
I020793,O12479,P0105,4,10085.48,0.1
I020794,O12480,P0280,3,19260.63,0.0
I020795,O12481,P0003,3,14157.19,0.15
I020796,O12481,P0381,1,1646.42,0.15
I020797,O12481,P0380,1,1803.38,0.15
I020798,O12482,P0483,2,14346.17,0.1
I020799,O12482,P0066,1,4602.72,0.1
I020800,O12483,P0447,1,13008.01,0.15
I020801,O12484,P0389,4,10740.24,0.0
I020802,O12484,P0002,1,685.44,0.0
I020803,O12485,P0409,1,8257.04,0.2
I020804,O12485,P0165,5,8775.25,0.2
I020805,O12486,P0352,2,10103.59,0.15
I020806,O12486,P0475,2,6070.94,0.15
I020807,O12487,P0214,1,3598.9,0.25
I020808,O12488,P0326,3,1200.34,0.1
I020809,O12489,P0338,1,9789.99,0.1
I020810,O12490,P0221,1,9748.25,0.15
I020811,O12490,P0254,1,1468.59,0.15
I020812,O12490,P0438,2,9736.72,0.15
I020813,O12491,P0115,1,10805.92,0.0
I020814,O12491,P0294,2,9318.36,0.0
I020815,O12492,P0231,1,5606.43,0.05
I020816,O12492,P0420,2,5156.99,0.05
I020817,O12493,P0216,1,4253.32,0.05
I020818,O12493,P0474,2,2142.32,0.05
I020819,O12494,P0340,1,6540.28,0.25
I020820,O12495,P0415,2,19105.92,0.0
I020821,O12496,P0020,1,16894.73,0.3
I020822,O12497,P0439,1,11309.42,0.05
I020823,O12497,P0441,1,11253.53,0.05
I020824,O12497,P0027,1,6637.92,0.05
I020825,O12498,P0199,1,13045.06,0.1
I020826,O12498,P0031,2,10837.07,0.1
I020827,O12499,P0175,1,8354.48,0.1
I020828,O12500,P0451,1,18517.71,0.15
I020829,O12500,P0385,1,9160.1,0.15
I020830,O12501,P0400,2,7063.54,0.25
I020831,O12501,P0439,3,11309.42,0.25
I020832,O12501,P0168,1,11374.5,0.25
I020833,O12502,P0307,2,8542.99,0.1
I020834,O12502,P0352,1,10103.59,0.1
I020835,O12503,P0425,1,3871.16,0.05
I020836,O12504,P0014,1,14738.4,0.05
I020837,O12505,P0415,1,19105.92,0.05
I020838,O12506,P0398,5,15186.38,0.05
I020839,O12507,P0019,3,7331.38,0.0
I020840,O12507,P0204,2,3139.42,0.0
I020841,O12507,P0475,2,6070.94,0.0
I020842,O12508,P0404,1,7190.22,0.2
I020843,O12509,P0184,1,5176.95,0.15
I020844,O12510,P0193,3,3841.48,0.1
I020845,O12511,P0463,4,7934.67,0.0
I020846,O12511,P0077,2,10405.98,0.0
I020847,O12511,P0409,1,8257.04,0.0
I020848,O12512,P0252,2,18803.98,0.0
I020849,O12512,P0379,1,4596.34,0.0
I020850,O12513,P0018,3,8521.23,0.05
I020851,O12514,P0207,1,9618.99,0.0
I020852,O12515,P0187,1,6663.59,0.0
I020853,O12515,P0269,1,9853.0,0.0
I020854,O12516,P0415,1,19105.92,0.0
I020855,O12517,P0180,1,5738.9,0.15
I020856,O12517,P0276,3,15791.95,0.15
I020857,O12517,P0351,2,6684.2,0.15
I020858,O12517,P0208,1,17414.46,0.15
I020859,O12518,P0093,2,11807.43,0.15
I020860,O12519,P0410,1,8140.59,0.05
I020861,O12520,P0284,3,9183.48,0.05
I020862,O12520,P0057,1,14313.59,0.05
I020863,O12520,P0013,2,1067.21,0.05
I020864,O12521,P0121,2,5223.81,0.05
I020865,O12521,P0286,1,8678.82,0.05
I020866,O12521,P0410,1,8140.59,0.05
I020867,O12522,P0023,3,8677.28,0.1
I020868,O12523,P0240,2,16345.25,0.2
I020869,O12523,P0315,1,8767.22,0.2
I020870,O12524,P0413,1,4516.32,0.1
I020871,O12525,P0302,2,10139.5,0.0
I020872,O12526,P0046,1,15363.92,0.0
I020873,O12526,P0357,2,4004.54,0.0
I020874,O12527,P0038,1,13981.96,0.0
I020875,O12527,P0431,2,7800.63,0.0
I020876,O12527,P0283,1,10933.03,0.0
I020877,O12528,P0128,1,11542.08,0.15
I020878,O12529,P0141,2,2669.4,0.05
I020879,O12530,P0293,2,5390.99,0.2
I020880,O12530,P0126,2,12590.35,0.2
I020881,O12531,P0151,5,8069.27,0.05
I020882,O12531,P0475,2,6070.94,0.05
I020883,O12532,P0171,2,6118.98,0.15
I020884,O12532,P0030,1,18850.92,0.15
I020885,O12532,P0092,3,3959.04,0.15
I020886,O12532,P0088,2,10596.08,0.15
I020887,O12533,P0132,2,8762.43,0.1
I020888,O12534,P0393,1,1256.74,0.2
I020889,O12535,P0453,1,2027.99,0.1
I020890,O12535,P0343,1,21720.15,0.1
I020891,O12536,P0424,1,1099.43,0.05
I020892,O12536,P0334,1,5599.91,0.05
I020893,O12537,P0148,1,3827.6,0.15
I020894,O12537,P0004,3,21658.55,0.15
I020895,O12537,P0081,2,12661.97,0.15
I020896,O12538,P0296,1,10086.41,0.0
I020897,O12539,P0493,1,17331.35,0.1
I020898,O12540,P0241,1,9473.89,0.05
I020899,O12540,P0113,3,1476.37,0.05
I020900,O12541,P0406,1,1199.98,0.05
I020901,O12541,P0300,1,11744.09,0.05
I020902,O12542,P0100,1,7091.79,0.1
I020903,O12543,P0480,3,12036.43,0.1
I020904,O12543,P0411,2,9751.96,0.1
I020905,O12544,P0494,1,9857.51,0.05
I020906,O12545,P0075,1,16717.1,0.1
I020907,O12546,P0009,1,10894.67,0.05
I020908,O12547,P0459,1,15147.66,0.15
I020909,O12547,P0161,2,4912.94,0.15
I020910,O12548,P0085,1,14574.29,0.1
I020911,O12548,P0132,1,8762.43,0.1
I020912,O12549,P0466,1,7584.85,0.05
I020913,O12550,P0104,1,389.71,0.1
I020914,O12551,P0378,2,224.7,0.1
I020915,O12551,P0153,1,6065.86,0.1
I020916,O12551,P0388,1,10509.73,0.1
I020917,O12552,P0052,2,22717.29,0.2
I020918,O12553,P0296,1,10086.41,0.1
I020919,O12554,P0102,1,4552.64,0.15
I020920,O12555,P0144,3,5083.64,0.15
I020921,O12556,P0025,1,21151.19,0.15
I020922,O12556,P0412,2,14362.31,0.15
I020923,O12557,P0103,1,9874.02,0.15
I020924,O12557,P0123,1,12283.66,0.15
I020925,O12558,P0254,1,1468.59,0.05
I020926,O12559,P0375,1,1937.18,0.2
I020927,O12560,P0268,1,21182.18,0.15
I020928,O12561,P0413,4,4516.32,0.0
I020929,O12562,P0279,1,820.43,0.1
I020930,O12562,P0288,1,16170.77,0.1
I020931,O12562,P0378,1,224.7,0.1
I020932,O12562,P0092,2,3959.04,0.1
I020933,O12563,P0434,1,15961.32,0.1
I020934,O12564,P0191,1,14335.92,0.0
I020935,O12565,P0383,1,5460.56,0.1
I020936,O12566,P0385,2,9160.1,0.25
I020937,O12566,P0193,1,3841.48,0.25
I020938,O12567,P0297,1,14103.76,0.2
I020939,O12567,P0425,1,3871.16,0.2
I020940,O12567,P0345,3,18312.01,0.2
I020941,O12568,P0054,1,22196.9,0.0
I020942,O12569,P0061,1,9428.51,0.1
I020943,O12570,P0329,1,6837.04,0.1
I020944,O12571,P0311,1,13470.81,0.15
I020945,O12571,P0131,1,2329.3,0.15
