Customer_ID,Customer_Name,Age,Gender,City,State,Signup_Date,Customer_Segment,Acquisition_Channel
C03709,Customer 03709,54,Male,Pune,Maharashtra,2024-01-04,Regular,Paid
C03710,Customer 03710,25,Female,Kolkata,West Bengal,2024-06-26,Regular,Referral
C03711,Customer 03711,61,Male,Delhi,Delhi,2026-01-15,Premium,Paid
C03712,Customer 03712,51,Male,Bangalore,Karnataka,2024-09-15,Premium,Organic
C03713,Customer 03713,61,Female,Indore,Madhya Pradesh,2025-10-13,Occasional,Referral
C03714,Customer 03714,22,Female,Ahmedabad,Gujarat,2024-03-05,Regular,Paid
C03715,Customer 03715,22,Female,Delhi,Delhi,2026-03-05,Regular,Paid
C03716,Customer 03716,48,Male,Mumbai,Maharashtra,2024-12-28,Occasional,Organic
C03717,Customer 03717,62,Female,Lucknow,Uttar Pradesh,2026-03-28,Occasional,Organic
C03718,Customer 03718,26,Female,Kolkata,West Bengal,2025-12-17,Regular,Organic
C03719,Customer 03719,59,Male,Delhi,Delhi,2024-01-17,Regular,Social
C03720,Customer 03720,49,Female,Bangalore,Karnataka,2024-07-18,Occasional,Paid
C03721,Customer 03721,50,Male,Delhi,Delhi,2025-06-27,Occasional,Organic
C03722,Customer 03722,20,Male,Indore,Madhya Pradesh,2024-07-30,Occasional,Organic
C03723,Customer 03723,47,Male,Mumbai,Maharashtra,2025-03-10,Regular,Organic
C03724,Customer 03724,29,Male,Ahmedabad,Gujarat,2024-09-29,Regular,Referral
C03725,Customer 03725,46,Male,Hyderabad,Telangana,2024-10-16,Regular,Organic
C03726,Customer 03726,20,Female,Jaipur,Rajasthan,2026-03-13,Occasional,Paid
C03727,Customer 03727,43,Male,Ahmedabad,Gujarat,2025-04-27,Regular,Paid
C03728,Customer 03728,47,Other,Kochi,Kerala,2024-08-21,Premium,Social
C03729,Customer 03729,26,Female,Delhi,Delhi,2025-02-11,Occasional,Paid
C03730,Customer 03730,43,Male,Chennai,Tamil Nadu,2025-11-24,Regular,Paid
C03731,Customer 03731,19,Male,Pune,Maharashtra,2024-05-25,Premium,Referral
C03732,Customer 03732,20,Female,Chennai,Tamil Nadu,2025-07-15,Premium,Paid
C03733,Customer 03733,63,Female,Ahmedabad,Gujarat,2025-03-05,Regular,Referral
C03734,Customer 03734,21,Male,Indore,Madhya Pradesh,2025-03-07,Regular,Referral
C03735,Customer 03735,42,Male,Chennai,Tamil Nadu,2025-09-06,Regular,Paid
C03736,Customer 03736,30,Female,Bangalore,Karnataka,2025-06-28,Premium,Paid
C03737,Customer 03737,56,Male,Chennai,Tamil Nadu,2025-05-11,Premium,Social
C03738,Customer 03738,61,Female,Kolkata,West Bengal,2024-03-29,Regular,Referral
C03739,Customer 03739,52,Female,Hyderabad,Telangana,2025-02-14,Regular,Social
C03740,Customer 03740,40,Male,Delhi,Delhi,2026-06-15,Premium,Organic
C03741,Customer 03741,26,Male,Lucknow,Uttar Pradesh,2026-05-02,Regular,Paid
C03742,Customer 03742,19,Male,Chennai,Tamil Nadu,2026-04-06,Premium,Social
C03743,Customer 03743,58,Female,Mumbai,Maharashtra,2024-08-28,Regular,Paid
C03744,Customer 03744,61,Male,Lucknow,Uttar Pradesh,2026-02-16,Regular,Social
C03745,Customer 03745,48,,Hyderabad,Telangana,2024-08-10,Premium,Organic
C03746,Customer 03746,61,Female,Indore,Madhya Pradesh,2026-01-17,Regular,Social
C03747,Customer 03747,64,Male,Hyderabad,Telangana,2025-10-26,Regular,Paid
C03748,Customer 03748,19,Female,Chennai,Tamil Nadu,2025-04-12,Occasional,Organic
C03749,Customer 03749,49,Female,Hyderabad,Telangana,2025-07-22,Premium,Social
C03750,Customer 03750,35,Male,Lucknow,Uttar Pradesh,2024-11-17,Premium,Organic
C03751,Customer 03751,30,Female,Pune,Maharashtra,2025-01-09,Regular,Organic
C03752,Customer 03752,63,,Indore,Madhya Pradesh,2024-04-21,Occasional,Organic
C03753,Customer 03753,22,Male,Chennai,Tamil Nadu,2025-06-10,Regular,Referral
C03754,Customer 03754,59,Male,Bangalore,Karnataka,2025-02-15,Regular,Social
C03755,Customer 03755,61,Male,Ahmedabad,Gujarat,2024-09-25,Regular,Organic
C03756,Customer 03756,27,,Kolkata,West Bengal,2025-09-17,Premium,Paid
C03757,Customer 03757,60,Male,Jaipur,Rajasthan,2024-09-08,Occasional,Organic
C03758,Customer 03758,42,Female,Kochi,Kerala,2025-01-08,Regular,Referral
C03759,Customer 03759,51,Female,Indore,Madhya Pradesh,2025-10-15,Occasional,Organic
C03760,Customer 03760,54,Male,Hyderabad,Telangana,2025-09-17,Regular,Organic
C03761,Customer 03761,47,Female,Bangalore,Karnataka,2025-03-25,Regular,Organic
C03762,Customer 03762,24,Male,Delhi,Delhi,2026-03-12,Premium,Paid
C03763,Customer 03763,23,Female,Delhi,Delhi,2026-05-18,Regular,Social
C03764,Customer 03764,20,Female,Kochi,Kerala,2025-06-20,Premium,Paid
C03765,Customer 03765,30,Male,Indore,Madhya Pradesh,2025-01-02,Regular,Organic
C03766,Customer 03766,20,Male,Indore,Madhya Pradesh,2026-04-01,Regular,Paid
C03767,Customer 03767,43,Female,Kolkata,West Bengal,2024-09-11,Occasional,Referral
C03768,Customer 03768,41,Female,Hyderabad,Telangana,2025-04-07,Regular,Organic
C03769,Customer 03769,23,Female,Pune,Maharashtra,2024-09-24,Regular,Organic
C03770,Customer 03770,60,Male,Kochi,Kerala,2024-05-05,Premium,Organic
C03771,Customer 03771,59,Male,Kolkata,West Bengal,2025-01-27,Regular,Referral
C03772,Customer 03772,29,Male,Hyderabad,Telangana,2026-01-31,Premium,Referral
C03773,Customer 03773,53,Female,Lucknow,Uttar Pradesh,2026-03-09,Occasional,Paid
C03774,Customer 03774,19,Male,Bangalore,Karnataka,2024-11-29,Occasional,Organic
C03775,Customer 03775,28,Male,Ahmedabad,Gujarat,2025-07-18,Regular,Paid
C03776,Customer 03776,56,Female,Pune,Maharashtra,2025-01-02,Premium,Social
C03777,Customer 03777,51,Female,Lucknow,Uttar Pradesh,2025-07-08,Regular,Organic
C03778,Customer 03778,43,Male,Lucknow,Uttar Pradesh,2025-11-08,Occasional,Social
C03779,Customer 03779,35,Male,Jaipur,Rajasthan,2025-07-07,Regular,Referral
C03780,Customer 03780,38,Female,Delhi,Delhi,2026-06-10,Premium,Organic
C03781,Customer 03781,53,Male,Mumbai,Maharashtra,2025-03-31,Occasional,Paid
C03782,Customer 03782,57,Male,Bangalore,Karnataka,2025-11-18,Occasional,Social
C03783,Customer 03783,63,Male,Delhi,Delhi,2024-03-07,Premium,Paid
C03784,Customer 03784,61,Female,Chennai,Tamil Nadu,2024-03-06,Occasional,Social
C03785,Customer 03785,39,Female,Lucknow,Uttar Pradesh,2025-08-17,Regular,Organic
C03786,Customer 03786,47,Male,Mumbai,Maharashtra,2026-05-11,Regular,Paid
C03787,Customer 03787,60,Male,Indore,Madhya Pradesh,2025-09-08,Regular,Social
C03788,Customer 03788,47,Female,Delhi,Delhi,2025-02-03,Occasional,Social
C03789,Customer 03789,25,Other,Kolkata,West Bengal,2024-10-13,Regular,Paid
C03790,Customer 03790,51,Female,Pune,Maharashtra,2026-06-04,Premium,Referral
C03791,Customer 03791,64,Other,Delhi,Delhi,2024-07-04,Occasional,Organic
C03792,Customer 03792,26,Female,Jaipur,Rajasthan,2024-10-10,Premium,Organic
C03793,Customer 03793,37,Female,Ahmedabad,Gujarat,2025-05-30,Occasional,Organic
C03794,Customer 03794,57,,Kolkata,West Bengal,2025-10-11,Regular,Organic
C03795,Customer 03795,42,Male,Bangalore,Karnataka,2025-11-21,Regular,Organic
C03796,Customer 03796,36,Male,Bangalore,Karnataka,2024-08-24,Regular,Paid
C03797,Customer 03797,22,Female,Bangalore,Karnataka,2024-01-18,Occasional,Social
C03798,Customer 03798,28,Female,Bangalore,Karnataka,2026-03-25,Regular,Referral
C03799,Customer 03799,32,Female,bangalore,Gujarat,2025-02-17,Regular,Paid
C03800,Customer 03800,25,Male,Delhi,Delhi,2024-01-09,Regular,Social
C03801,Customer 03801,36,Male,Hyderabad,Telangana,2025-02-23,Occasional,Organic
C03802,Customer 03802,40,Male,Delhi,Delhi,2024-01-29,Regular,Paid
C03803,Customer 03803,44,Male,Lucknow,Uttar Pradesh,2025-10-17,Regular,Referral
C03804,Customer 03804,57,Female,Chennai,Tamil Nadu,2024-12-13,Regular,Organic
C03805,Customer 03805,49,Female,Pune,Maharashtra,2025-10-22,Occasional,Referral
C03806,Customer 03806,43,Male,Mumbai,Maharashtra,2025-07-29,Regular,Organic
C03807,Customer 03807,44,Male,Hyderabad,Telangana,2026-05-28,Regular,Organic
C03808,Customer 03808,36,Female,Hyderabad,Telangana,2025-03-25,Occasional,Organic
C03809,Customer 03809,59,Male,Lucknow,Uttar Pradesh,2025-01-14,Occasional,Social
C03810,Customer 03810,46,Female,Delhi,Delhi,2025-11-29,Premium,Referral
C03811,Customer 03811,56,Male,Hyderabad,Telangana,2024-12-31,Occasional,Referral
C03812,Customer 03812,58,Male,Kochi,Kerala,2024-08-14,Regular,Paid
C03813,Customer 03813,50,Male,Kochi,Kerala,2024-04-27,Premium,Organic
C03814,Customer 03814,36,Male,Chennai,Tamil Nadu,2025-02-15,Regular,Referral
C03815,Customer 03815,54,Female,Indore,Madhya Pradesh,2024-12-21,Regular,Paid
C03816,Customer 03816,36,Male,Mumbai,Maharashtra,2024-09-10,Occasional,Organic
C03817,Customer 03817,50,Male,Jaipur,Rajasthan,2025-06-26,Regular,Referral
C03818,Customer 03818,64,Male,Ahmedabad,Gujarat,2025-11-03,Regular,Organic
C03819,Customer 03819,33,Male,Delhi,Delhi,2025-12-27,Regular,Organic
C03820,Customer 03820,40,Male,Ahmedabad,Gujarat,2025-03-19,Regular,Social
C03821,Customer 03821,24,Female,Jaipur,Rajasthan,2025-11-11,Regular,Referral
C03822,Customer 03822,43,Female,Bengaluru,Delhi,2024-03-21,Premium,Referral
C03823,Customer 03823,49,Female,Delhi,Delhi,2024-02-15,Regular,Paid
C03824,Customer 03824,29,Male,Mumbai,Maharashtra,2024-02-18,Occasional,Paid
C03825,Customer 03825,25,Male,Ahmedabad,Gujarat,2025-03-24,Regular,Referral
C03826,Customer 03826,22,Male,Kochi,Kerala,2026-03-20,Regular,Referral
C03827,Customer 03827,59,Male,Bangalore,Karnataka,2025-02-10,Regular,Paid
C03828,Customer 03828,45,Female,Ahmedabad,Gujarat,2026-05-29,Regular,Social
C03829,Customer 03829,22,Female,Pune,Maharashtra,2024-10-09,Occasional,Social
C03830,Customer 03830,43,Female,Pune,Maharashtra,2025-04-17,Occasional,Paid
C03831,Customer 03831,22,Male,Delhi,Delhi,2025-02-19,Regular,Social
C03832,Customer 03832,39,Male,Bangalore,Karnataka,2025-08-22,Regular,Paid
C03833,Customer 03833,32,Female,Kolkata,West Bengal,2024-04-30,Regular,Paid
C03834,Customer 03834,30,Male,Jaipur,Rajasthan,2024-01-03,Regular,Organic
C03835,Customer 03835,45,Female,Chennai,Tamil Nadu,2024-11-11,Regular,Paid
C03836,Customer 03836,50,Female,Bangalore,Karnataka,2025-04-04,Occasional,Social
C03837,Customer 03837,60,Female,Chennai,Tamil Nadu,2024-08-14,Occasional,Referral
C03838,Customer 03838,40,Female,Ahmedabad,Gujarat,2024-03-19,Regular,Referral
C03839,Customer 03839,50,Male,Ahmedabad,Gujarat,2025-10-18,Occasional,Organic
C03840,Customer 03840,60,Male,Chennai,Tamil Nadu,2026-01-23,Occasional,Paid
C03841,Customer 03841,35,Male,Indore,Madhya Pradesh,2025-06-27,Occasional,Organic
C03842,Customer 03842,47,Female,Jaipur,Rajasthan,2026-02-13,Occasional,Paid
C03843,Customer 03843,43,Male,Bangalore,Karnataka,2025-12-23,Regular,Paid
C03844,Customer 03844,33,Female,Kolkata,West Bengal,2024-03-11,Regular,Paid
C03845,Customer 03845,30,Female,Delhi,Delhi,2026-06-14,Occasional,Paid
C03846,Customer 03846,56,Female,Mumbai,Maharashtra,2024-07-15,Occasional,Paid
C03847,Customer 03847,50,Male,Ahmedabad,Gujarat,2024-02-27,Occasional,Organic
C03848,Customer 03848,43,Male,Pune,Maharashtra,2025-02-27,Premium,Organic
C03849,Customer 03849,65,Female,Jaipur,Rajasthan,2025-04-13,Regular,Social
C03850,Customer 03850,18,Female,Mumbai,Maharashtra,2025-09-15,Premium,Organic
C03851,Customer 03851,55,Female,Kolkata,West Bengal,2024-02-17,Regular,Organic
C03852,Customer 03852,19,Male,Hyderabad,Telangana,2025-03-10,Premium,Social
C03853,Customer 03853,23,Female,Lucknow,Uttar Pradesh,2024-07-03,Premium,Social
C03854,Customer 03854,63,Female,Delhi,Delhi,2026-05-28,Premium,Referral
C03855,Customer 03855,55,Male,Ahmedabad,Gujarat,2026-04-18,Regular,Organic
C03856,Customer 03856,59,Female,Delhi,Delhi,2024-06-13,Regular,Organic
C03857,Customer 03857,41,Female,Indore,Madhya Pradesh,2025-12-27,Premium,Social
C03858,Customer 03858,35,Male,Mumbai,Maharashtra,2024-11-26,Regular,Social
C03859,Customer 03859,44,Male,Delhi,Delhi,2024-11-25,Premium,Paid
C03860,Customer 03860,58,Female,Lucknow,Uttar Pradesh,2024-04-30,Occasional,Organic
C03861,Customer 03861,25,Male,Hyderabad,Telangana,2024-07-31,Regular,Organic
C03862,Customer 03862,45,Female,Mumbai,Maharashtra,2026-04-02,Regular,Organic
C03863,Customer 03863,27,Female,Ahmedabad,Gujarat,2025-05-21,Occasional,Referral
C03864,Customer 03864,34,Female,Bangalore,Karnataka,2025-07-06,Regular,Organic
C03865,Customer 03865,46,Female,Pune,Maharashtra,2026-05-14,Occasional,Social
C03866,Customer 03866,23,Male,Mumbai,Maharashtra,2026-03-11,Regular,Organic
C03867,Customer 03867,31,Male,Kochi,Kerala,2024-06-16,Occasional,Referral
C03868,Customer 03868,39,Female,Indore,Madhya Pradesh,2025-06-29,Regular,Organic
C03869,Customer 03869,23,Male,Hyderabad,Telangana,2026-04-09,Occasional,Paid
C03870,Customer 03870,43,Female,Indore,Madhya Pradesh,2026-02-25,Occasional,Organic
C03871,Customer 03871,56,Female,Mumbai,Maharashtra,2025-03-02,Regular,Referral
C03872,Customer 03872,29,Male,Mumbai,Maharashtra,2025-12-09,Regular,Referral
C03873,Customer 03873,52,Male,Kochi,Kerala,2025-12-03,Regular,Organic
C03874,Customer 03874,31,Female,Ahmedabad,Gujarat,2024-08-08,Premium,Social
C03875,Customer 03875,39,Female,Indore,Madhya Pradesh,2024-01-10,Regular,Paid
C03876,Customer 03876,40,Male,Mumbai,Maharashtra,2024-04-29,Occasional,Social
C03877,Customer 03877,65,Female,Pune,Maharashtra,2025-09-26,Regular,Social
C03878,Customer 03878,24,Female,Delhi,Delhi,2024-09-03,Regular,Social
C03879,Customer 03879,57,Other,Ahmedabad,Gujarat,2024-12-25,Occasional,Organic
C03880,Customer 03880,42,Male,Pune,Maharashtra,2024-08-08,Regular,Organic
C03881,Customer 03881,30,Male,Ahmedabad,Gujarat,2026-02-11,Premium,Social
C03882,Customer 03882,38,Female,Pune,Maharashtra,2025-05-20,Occasional,Paid
C03883,Customer 03883,58,Female,Lucknow,Uttar Pradesh,2024-02-27,Occasional,Organic
C03884,Customer 03884,27,Male,Hyderabad,Telangana,2026-04-06,Premium,Referral
C03885,Customer 03885,26,Female,Pune,Maharashtra,2025-04-04,Occasional,Organic
C03886,Customer 03886,32,Female,Chennai,Tamil Nadu,2024-05-07,Regular,Referral
C03887,Customer 03887,19,Male,Pune,Maharashtra,2025-11-29,Regular,Social
C03888,Customer 03888,42,Female,Bangalore,Karnataka,2025-12-17,Premium,Referral
C03889,Customer 03889,30,Female,Bangalore,Karnataka,2024-03-26,Regular,Organic
C03890,Customer 03890,51,Male,Jaipur,Rajasthan,2024-04-13,Regular,Paid
C03891,Customer 03891,51,Male,Chennai,Tamil Nadu,2024-05-22,Regular,Paid
C03892,Customer 03892,52,Female,Chennai,Tamil Nadu,2024-07-23,Occasional,Paid
C03893,Customer 03893,55,Male,Delhi,Delhi,2025-10-02,Premium,Organic
C03894,Customer 03894,20,Male,Chennai,Tamil Nadu,2026-01-27,Occasional,Paid
C03895,Customer 03895,59,Female,Delhi,Delhi,2024-02-07,Regular,Paid
C03896,Customer 03896,23,Female,Jaipur,Rajasthan,2024-12-28,Occasional,Paid
C03897,Customer 03897,65,Female,Jaipur,Rajasthan,2025-09-12,Regular,Social
C03898,Customer 03898,36,Female,Hyderabad,Telangana,2024-11-04,Premium,Paid
C03899,Customer 03899,20,Male,Bangalore,Karnataka,2024-02-21,Premium,Organic
C03900,Customer 03900,35,Male,Pune,Maharashtra,2024-01-01,Occasional,Referral
C03901,Customer 03901,56,Male,Pune,Maharashtra,2024-01-11,Occasional,Referral
C03902,Customer 03902,26,Male,Kochi,Kerala,2026-04-05,Regular,Paid
C03903,Customer 03903,29,Female,Kochi,Kerala,2026-01-16,Regular,Referral
C03904,Customer 03904,22,Female,Kolkata,West Bengal,2025-10-01,Regular,Organic
C03905,Customer 03905,20,Female,Ahmedabad,Gujarat,2024-08-01,Occasional,Paid
C03906,Customer 03906,28,Male,Hyderabad,Telangana,2026-01-24,Occasional,Social
C03907,Customer 03907,47,Male,Kolkata,West Bengal,2025-07-09,Occasional,Social
C03908,Customer 03908,21,Female,Kolkata,West Bengal,2025-06-01,Occasional,Paid
C03909,Customer 03909,22,Male,Mumbai,Maharashtra,2025-10-29,Occasional,Referral
C03910,Customer 03910,18,Male,Mumbai,Maharashtra,2025-02-18,Regular,Social
C03911,Customer 03911,44,Female,Bengaluru,Madhya Pradesh,2024-01-08,Occasional,Social
C03912,Customer 03912,45,Male,Kolkata,West Bengal,2024-01-05,Occasional,Paid
C03913,Customer 03913,46,Male,Chennai,Tamil Nadu,2024-12-27,Occasional,Paid
C03914,Customer 03914,35,Female,Ahmedabad,Gujarat,2025-11-24,Regular,Paid
C03915,Customer 03915,29,Male,Hyderabad,Telangana,2024-04-21,Premium,Organic
C03916,Customer 03916,30,Female,Kolkata,West Bengal,2024-09-29,Regular,Paid
C03917,Customer 03917,58,Male,Lucknow,Uttar Pradesh,2025-02-25,Regular,Referral
C03918,Customer 03918,19,Male,Pune,Maharashtra,2024-09-21,Regular,Social
C03919,Customer 03919,54,Male,Ahmedabad,Gujarat,2025-04-02,Regular,Social
C03920,Customer 03920,62,Female,Mumbai,Maharashtra,2024-07-30,Regular,Organic
C03921,Customer 03921,33,Female,Indore,Madhya Pradesh,2024-03-18,Regular,Paid
C03922,Customer 03922,65,Other,Pune,Maharashtra,2026-02-20,Regular,Organic
C03923,Customer 03923,41,Female,Mumbai,Maharashtra,2025-10-27,Premium,Organic
C03924,Customer 03924,52,Female,Mumbai,Maharashtra,2024-08-08,Occasional,Social
C03925,Customer 03925,39,Male,Ahmedabad,Gujarat,2025-01-03,Occasional,Paid
C03926,Customer 03926,53,Male,Mumbai,Maharashtra,2024-12-12,Premium,Referral
C03927,Customer 03927,28,Male,Bengaluru,Uttar Pradesh,2024-01-25,Occasional,Organic
C03928,Customer 03928,63,Male,Jaipur,Rajasthan,2025-02-23,Occasional,Paid
C03929,Customer 03929,46,Male,Indore,Madhya Pradesh,2024-12-19,Premium,Referral
C03930,Customer 03930,52,Male,Bangalore,Karnataka,2025-12-20,Regular,Organic
C03931,Customer 03931,65,Male,Jaipur,Rajasthan,2025-02-20,Regular,Paid
C03932,Customer 03932,32,Male,Bangalore,Karnataka,2025-05-29,Regular,Organic
C03933,Customer 03933,48,Male,Kochi,Kerala,2024-08-02,Occasional,Referral
C03934,Customer 03934,59,Female,Kochi,Kerala,2024-04-21,Regular,Social
C03935,Customer 03935,58,Female,Mumbai,Maharashtra,2025-12-04,Premium,Social
C03936,Customer 03936,60,Male,Hyderabad,Telangana,2025-07-12,Occasional,Social
C03937,Customer 03937,33,Male,Hyderabad,Telangana,2025-03-03,Regular,Social
C03938,Customer 03938,27,Male,Bangalore,Karnataka,2026-01-02,Occasional,Social
C03939,Customer 03939,49,Female,Pune,Maharashtra,2025-11-29,Premium,Paid
C03940,Customer 03940,19,Male,Ahmedabad,Gujarat,2025-07-15,Regular,Paid
C03941,Customer 03941,41,Female,Mumbai,Maharashtra,2025-12-09,Regular,Paid
C03942,Customer 03942,40,Male,Ahmedabad,Gujarat,2024-08-03,Regular,Social
C03943,Customer 03943,19,Male,Jaipur,Rajasthan,2025-02-16,Regular,Organic
C03944,Customer 03944,55,Male,Hyderabad,Telangana,2026-01-02,Premium,Organic
C03945,Customer 03945,48,Male,Chennai,Tamil Nadu,2025-01-14,Regular,Social
C03946,Customer 03946,57,Female,Indore,Madhya Pradesh,2025-08-24,Regular,Organic
C03947,Customer 03947,43,Female,Jaipur,Rajasthan,2024-08-19,Premium,Social
C03948,Customer 03948,46,Female,Indore,Madhya Pradesh,2026-04-14,Occasional,Referral
C03949,Customer 03949,20,Female,Lucknow,Uttar Pradesh,2024-09-14,Regular,Paid
C03950,Customer 03950,31,Female,Jaipur,Rajasthan,2025-10-26,Regular,Referral
C03951,Customer 03951,42,Female,Bangalore,Karnataka,2024-09-12,Regular,Social
C03952,Customer 03952,65,Male,Lucknow,Uttar Pradesh,2025-02-06,Regular,Organic
C03953,Customer 03953,18,Male,Delhi,Delhi,2025-02-27,Regular,Referral
C03954,Customer 03954,20,Male,Jaipur,Rajasthan,2026-02-08,Premium,Social
C03955,Customer 03955,43,Female,Lucknow,Uttar Pradesh,2024-03-05,Occasional,Organic
C03956,Customer 03956,35,Male,Mumbai,Maharashtra,2024-07-08,Regular,Organic
C03957,Customer 03957,26,Female,Indore,Madhya Pradesh,2025-08-25,Premium,Organic
C03958,Customer 03958,55,Male,Kolkata,West Bengal,2024-06-21,Regular,Organic
C03959,Customer 03959,40,Female,Kolkata,West Bengal,2026-01-28,Occasional,Organic
C03960,Customer 03960,38,Male,Mumbai,Maharashtra,2026-02-06,Regular,Referral
C03961,Customer 03961,18,Male,Delhi,Delhi,2025-09-19,Premium,Paid
C03962,Customer 03962,38,Female,Delhi,Delhi,2025-07-14,Regular,Social
C03963,Customer 03963,44,Male,Bangalore,Karnataka,2024-08-14,Regular,Organic
C03964,Customer 03964,59,,Hyderabad,Telangana,2025-08-03,Regular,Paid
C03965,Customer 03965,23,Male,Ahmedabad,Gujarat,2025-01-22,Occasional,Referral
C03966,Customer 03966,61,Male,Indore,Madhya Pradesh,2025-02-04,Regular,Social
C03967,Customer 03967,53,Female,Delhi,Delhi,2025-09-29,Regular,Paid
C03968,Customer 03968,45,Female,Chennai,Tamil Nadu,2024-07-31,Occasional,Paid
C03969,Customer 03969,62,Male,Bangalore,Karnataka,2024-02-22,Regular,Social
C03970,Customer 03970,34,Female,Kochi,Kerala,2025-09-15,Regular,Paid
C03971,Customer 03971,57,Female,Pune,Maharashtra,2025-11-01,Regular,Organic
C03972,Customer 03972,20,Female,Kochi,Kerala,2026-01-21,Regular,Paid
C03973,Customer 03973,29,Male,Bangalore,Karnataka,2025-10-23,Regular,Referral
C03974,Customer 03974,56,Male,Indore,Madhya Pradesh,2024-05-18,Regular,Organic
C03975,Customer 03975,29,Female,Lucknow,Uttar Pradesh,2025-02-21,Occasional,Referral
C03976,Customer 03976,19,Female,Jaipur,Rajasthan,2025-09-16,Occasional,Referral
C03977,Customer 03977,63,Female,Ahmedabad,Gujarat,2024-05-22,Occasional,Social
C03978,Customer 03978,39,Male,Pune,Maharashtra,2026-05-31,Regular,Organic
C03979,Customer 03979,40,Male,Kochi,Kerala,2025-05-23,Regular,Organic
C03980,Customer 03980,47,Female,Pune,Maharashtra,2025-10-11,Regular,Paid
C03981,Customer 03981,22,Male,Chennai,Tamil Nadu,2025-04-30,Regular,Paid
C03982,Customer 03982,26,Male,Chennai,Tamil Nadu,2025-03-12,Occasional,Referral
C03983,Customer 03983,38,Male,Lucknow,Uttar Pradesh,2026-03-26,Regular,Referral
C03984,Customer 03984,28,Female,Chennai,Tamil Nadu,2025-06-26,Occasional,Referral
C03985,Customer 03985,22,Male,Bangalore,Karnataka,2024-10-19,Premium,Social
C03986,Customer 03986,52,Female,Ahmedabad,Gujarat,2025-09-11,Regular,Social
C03987,Customer 03987,44,Female,Indore,Madhya Pradesh,2024-10-10,Regular,Paid
C03988,Customer 03988,19,Female,Lucknow,Uttar Pradesh,2025-11-01,Regular,Social
C03989,Customer 03989,41,Male,Bangalore,Karnataka,2026-04-17,Occasional,Organic
C03990,Customer 03990,48,Male,Kolkata,West Bengal,2024-01-14,Occasional,Referral
C03991,Customer 03991,50,Female,Jaipur,Rajasthan,2025-09-25,Premium,Paid
C03992,Customer 03992,56,Female,Jaipur,Rajasthan,2025-12-27,Premium,Social
C03993,Customer 03993,47,Female,Chennai,Tamil Nadu,2024-09-28,Premium,Paid
C03994,Customer 03994,63,Female,Kolkata,West Bengal,2024-01-25,Regular,Referral
C03995,Customer 03995,54,Female,Delhi,Delhi,2024-11-17,Regular,Social
C03996,Customer 03996,45,Female,Delhi,Delhi,2026-03-16,Occasional,Referral
C03997,Customer 03997,48,Male,Indore,Madhya Pradesh,2025-11-11,Regular,Referral
C03998,Customer 03998,28,Male,Chennai,Tamil Nadu,2024-04-12,Regular,Organic
C03999,Customer 03999,40,Female,Kochi,Kerala,2026-05-15,Occasional,Organic
C04000,Customer 04000,19,Male,Bangalore,Karnataka,2026-06-01,Regular,Social
C04001,Customer 04001,57,Female,Chennai,Tamil Nadu,2024-02-09,Regular,Referral
C04002,Customer 04002,58,Male,Hyderabad,Telangana,2024-08-22,Premium,Paid
C04003,Customer 04003,44,Female,Pune,Maharashtra,2026-04-11,Regular,Paid
C04004,Customer 04004,52,Male,Indore,Madhya Pradesh,2024-03-29,Regular,Organic
C04005,Customer 04005,19,Male,Jaipur,Rajasthan,2024-04-09,Regular,Paid
C04006,Customer 04006,56,Other,Delhi,Delhi,2024-05-23,Occasional,Paid
C04007,Customer 04007,54,,Mumbai,Maharashtra,2024-03-22,Occasional,Organic
C04008,Customer 04008,38,Male,Delhi,Delhi,2025-08-11,Occasional,Organic
C04009,Customer 04009,22,Male,Indore,Madhya Pradesh,2025-07-24,Regular,Paid
C04010,Customer 04010,62,Female,Jaipur,Rajasthan,2024-08-16,Occasional,Referral
C04011,Customer 04011,38,Female,Indore,Madhya Pradesh,2025-08-25,Regular,Organic
C04012,Customer 04012,46,Female,Pune,Maharashtra,2026-05-15,Regular,Referral
C04013,Customer 04013,37,Male,Jaipur,Rajasthan,2025-01-29,Regular,Social
C04014,Customer 04014,55,Female,Mumbai,Maharashtra,2025-05-27,Premium,Paid
C04015,Customer 04015,37,Male,Chennai,Tamil Nadu,2026-02-19,Regular,Social
C04016,Customer 04016,42,Female,Kolkata,West Bengal,2026-03-08,Regular,Social
C04017,Customer 04017,19,Female,Mumbai,Maharashtra,2024-07-15,Occasional,Organic
C04018,Customer 04018,49,Female,Jaipur,Rajasthan,2024-09-30,Regular,Organic
C04019,Customer 04019,43,Female,Jaipur,Rajasthan,2025-08-12,Occasional,Paid
C04020,Customer 04020,23,Female,Hyderabad,Telangana,2025-10-14,Regular,Referral
C04021,Customer 04021,58,Female,Lucknow,Uttar Pradesh,2026-03-10,Regular,Paid
C04022,Customer 04022,20,Male,Hyderabad,Telangana,2025-08-05,Regular,Paid
C04023,Customer 04023,50,Female,Ahmedabad,Gujarat,2025-07-15,Regular,Referral
C04024,Customer 04024,18,Male,Hyderabad,Telangana,2025-01-06,Premium,Organic
C04025,Customer 04025,22,Male,Bangalore,Karnataka,2026-05-30,Regular,Social
C04026,Customer 04026,30,Male,Kolkata,West Bengal,2024-03-20,Regular,Organic
C04027,Customer 04027,36,Male,Pune,Maharashtra,2024-08-22,Regular,Social
