Order_ID,Customer_ID,Order_Date,Payment_Method,Shipping_City,Order_Status,Discount_Percentage
O12200,C04565,2025-04-17,UPI,Jaipur,Returned,10.0
O12201,C04547,2025-09-24,Net Banking,Ahmedabad,Delivered,5.0
O12202,C03679,2025-10-02,COD,Mumbai,Delivered,10.0
O12203,C04224,2025-06-26,UPI,Pune,Delivered,15.0
O12204,C03706,2025-10-13,COD,Mumbai,Delivered,0.0
O12205,C03359,2025-04-19,UPI,Kolkata,Delivered,15.0
O12206,C00853,2025-02-07,UPI,Chennai,Cancelled,20.0
O12207,C04183,2025-09-28,COD,Kochi,Delivered,5.0
O12208,C03966,2025-11-27,Card,Delhi,Delivered,15.0
O12209,C04630,2025-08-04,Card,Pune,Delivered,20.0
O12210,C03324,2025-11-12,Card,Pune,Delivered,0.0
O12211,C04920,2025-05-12,UPI,Hyderabad,Delivered,25.0
O12212,C04475,2025-12-05,UPI,Pune,Delivered,10.0
O12213,C00456,2025-08-09,Card,Delhi,Delivered,10.0
O12214,C04414,2025-09-27,UPI,Pune,Delivered,10.0
O12215,C00230,2025-12-03,Card,Pune,Delivered,5.0
O12216,C04604,2025-09-21,Card,Jaipur,Delivered,15.0
O12217,C04886,2025-03-18,Net Banking,Mumbai,Cancelled,15.0
O12218,C03478,2025-08-03,UPI,Delhi,Delivered,5.0
O12219,C03359,2025-04-03,Card,Kolkata,Delivered,5.0
O12220,C00760,2025-05-19,Net Banking,Ahmedabad,Delivered,20.0
O12221,C01791,2025-03-21,UPI,Bangalore,Delivered,10.0
O12222,C04542,2025-02-19,COD,Lucknow,Delivered,10.0
O12223,C01367,2025-08-24,UPI,Mumbai,Delivered,20.0
O12224,C00325,2025-12-09,COD,Mumbai,Delivered,15.0
O12225,C00877,2025-11-28,Card,Mumbai,Delivered,5.0
O12226,C00167,2025-10-21,Net Banking,Lucknow,Delivered,0.0
O12227,C03665,2025-06-01,UPI,Mumbai,Delivered,10.0
O12228,C00581,2025-04-05,Card,Pune,Delivered,5.0
O12229,C04935,2025-06-15,Card,Hyderabad,Delivered,10.0
O12230,C01800,2025-11-17,Card,Indore,Delivered,10.0
O12231,C01110,2025-03-31,UPI,Pune,Delivered,20.0
O12232,C03628,2025-01-17,UPI,Hyderabad,Delivered,15.0
O12233,C02854,2025-12-22,UPI,Kochi,Delivered,5.0
O12234,C01173,2025-08-17,UPI,Bangalore,Delivered,5.0
O12235,C00772,2025-10-10,Card,Hyderabad,Delivered,10.0
O12236,C00928,2025-12-11,UPI,Kolkata,Delivered,10.0
O12237,C02909,2025-08-10,COD,Jaipur,Delivered,10.0
O12238,C00606,2025-08-21,Card,Hyderabad,Delivered,25.0
O12239,C03907,2025-10-08,UPI,Jaipur,Delivered,15.0
O12240,C04101,2025-12-24,UPI,Ahmedabad,Delivered,0.0
O12241,C04095,2025-12-18,UPI,Chennai,Delivered,25.0
O12242,C01002,2025-07-23,Card,Kochi,Delivered,10.0
O12243,C03974,2025-11-10,Card,Indore,Delivered,10.0
O12244,C00414,2025-09-14,Card,Pune,Delivered,15.0
O12245,C04811,2025-10-04,Net Banking,Lucknow,Returned,5.0
O12246,C02015,2025-09-14,UPI,Ahmedabad,Delivered,10.0
O12247,C01488,2025-06-08,COD,Indore,Delivered,20.0
O12248,C00783,2025-11-13,COD,Chennai,Cancelled,15.0
O12249,C00527,2025-09-16,UPI,Indore,Delivered,5.0
O12250,C00001,2025-07-22,Net Banking,Ahmedabad,Delivered,10.0
O12251,C00271,2025-06-25,Net Banking,Kochi,Delivered,0.0
O12252,C02532,2025-03-23,UPI,Jaipur,Delivered,0.0
O12253,C01072,2025-01-25,Card,Chennai,Delivered,0.0
O12254,C00694,2025-01-18,COD,Ahmedabad,Delivered,15.0
O12255,C02888,2025-10-11,Card,Jaipur,Delivered,10.0
O12256,C03579,2025-09-17,COD,Bangalore,Delivered,20.0
O12257,C01996,2025-04-26,UPI,Pune,Cancelled,15.0
O12258,C03578,2025-05-29,UPI,Pune,Delivered,10.0
O12259,C01710,2025-11-22,UPI,Lucknow,Delivered,20.0
O12260,C02100,2025-01-21,Card,Lucknow,Delivered,0.0
O12261,C00470,2025-04-04,COD,Mumbai,Returned,0.0
O12262,C02291,2025-05-28,Card,Indore,Delivered,5.0
O12263,C00337,2025-05-06,Card,Mumbai,Delivered,0.0
O12264,C00756,2025-08-12,UPI,Indore,Delivered,5.0
O12265,C02602,2025-05-01,UPI,Ahmedabad,Delivered,5.0
O12266,C01720,2025-05-08,COD,Pune,Delivered,10.0
O12267,C02100,2025-10-14,Card,Delhi,Delivered,10.0
O12268,C00413,2025-12-22,Net Banking,Kochi,Delivered,5.0
O12269,C03613,2025-06-02,Card,Kolkata,Delivered,25.0
O12270,C03281,2025-11-21,Card,Delhi,Delivered,10.0
O12271,C04104,2025-07-19,Net Banking,Kolkata,Delivered,20.0
O12272,C02994,2025-09-30,UPI,Kochi,Delivered,15.0
O12273,C03463,2025-05-28,UPI,Chennai,Delivered,0.0
O12274,C00247,2025-10-28,Card,Kochi,Delivered,10.0
O12275,C03779,2025-08-09,Card,Bangalore,Delivered,15.0
O12276,C00412,2025-08-16,Card,Hyderabad,Delivered,20.0
O12277,C03368,2025-11-02,UPI,Chennai,Delivered,10.0
O12278,C04331,2025-06-28,Net Banking,Chennai,Delivered,25.0
O12279,C02690,2025-04-08,Card,Jaipur,Delivered,15.0
O12280,C00588,2025-04-26,UPI,Delhi,Delivered,5.0
O12281,C01469,2025-05-03,UPI,Delhi,Delivered,10.0
O12282,C00233,2025-10-12,COD,Jaipur,Returned,15.0
O12283,C01887,2025-07-14,UPI,Ahmedabad,Delivered,15.0
O12284,C00310,2025-08-28,Card,Jaipur,Delivered,0.0
O12285,C00944,2025-08-03,UPI,Kochi,Delivered,5.0
O12286,C00908,2025-01-03,UPI,Kochi,Delivered,15.0
O12287,C02749,2025-09-05,Card,Ahmedabad,Delivered,10.0
O12288,C02526,2025-09-19,Card,Pune,Delivered,0.0
O12289,C01601,2025-06-17,UPI,Mumbai,Delivered,15.0
O12290,C02100,2025-11-28,Net Banking,Lucknow,Delivered,0.0
O12291,C00546,2025-09-18,UPI,Indore,Delivered,5.0
O12292,C02349,2025-01-03,COD,Chennai,Delivered,20.0
O12293,C03824,2025-09-17,UPI,Kochi,Delivered,5.0
O12294,C02689,2025-08-04,COD,Pune,Delivered,0.0
O12295,C03315,2025-09-18,Net Banking,Chennai,Delivered,0.0
O12296,C04452,2025-02-26,UPI,Bangalore,Delivered,25.0
O12297,C04931,2025-12-21,Card,Lucknow,Returned,5.0
O12298,C04973,2025-06-19,UPI,Kochi,Cancelled,10.0
O12299,C01842,2025-03-24,Card,Hyderabad,Delivered,10.0
O12300,C01637,2025-07-19,COD,Hyderabad,Delivered,5.0
O12301,C01676,2025-06-05,UPI,Indore,Delivered,20.0
O12302,C04833,2025-11-07,UPI,Hyderabad,Delivered,25.0
O12303,C01791,2025-10-06,UPI,Delhi,Delivered,30.0
O12304,C03145,2025-05-15,UPI,Bangalore,Delivered,0.0
O12305,C03521,2025-10-21,UPI,Pune,Delivered,0.0
O12306,C01842,2025-07-24,UPI,Hyderabad,Delivered,20.0
O12307,C00156,2025-12-31,UPI,Chennai,Delivered,0.0
O12308,C00934,2025-07-04,COD,Delhi,Delivered,10.0
O12309,C00576,2025-03-26,UPI,Hyderabad,Delivered,10.0
O12310,C01334,2025-10-20,UPI,Kochi,Delivered,15.0
O12311,C03108,2025-05-18,UPI,Jaipur,Delivered,0.0
O12312,C04344,2025-08-06,Net Banking,Indore,Cancelled,5.0
O12313,C01452,2025-04-16,COD,Ahmedabad,Cancelled,10.0
O12314,C04549,2025-02-26,UPI,Lucknow,Delivered,0.0
O12315,C00940,2025-04-02,COD,Ahmedabad,Delivered,25.0
O12316,C03460,2025-09-29,COD,Ahmedabad,Delivered,20.0
O12317,C01094,2025-02-28,Net Banking,Bangalore,Delivered,0.0
O12318,C03942,2025-09-16,COD,Pune,Delivered,15.0
O12319,C02502,2025-07-12,UPI,Bangalore,Cancelled,10.0
O12320,C04363,2025-04-27,Card,Pune,Delivered,5.0
O12321,C01462,2025-07-14,Card,Mumbai,Delivered,5.0
O12322,C02414,2025-06-07,Net Banking,Delhi,Returned,15.0
O12323,C03774,2025-10-02,UPI,Kochi,Cancelled,20.0
O12324,C01211,2025-12-19,UPI,Mumbai,Delivered,20.0
O12325,C03299,2025-10-02,Card,Kochi,Delivered,5.0
O12326,C00061,2025-02-05,Card,Bangalore,Delivered,15.0
O12327,C02216,2025-04-22,Card,Chennai,Delivered,10.0
O12328,C04251,2025-08-17,UPI,Ahmedabad,Delivered,10.0
O12329,C02832,2025-07-16,Net Banking,Indore,Delivered,5.0
O12330,C04818,2025-11-12,COD,Hyderabad,Delivered,0.0
O12331,C04103,2025-10-17,COD,Kolkata,Delivered,5.0
O12332,C04619,2025-07-02,Card,Kochi,Delivered,10.0
O12333,C00251,2025-09-11,COD,Bangalore,Delivered,15.0
O12334,C01600,2025-08-27,UPI,Kochi,Delivered,0.0
O12335,C02168,2025-10-25,UPI,Mumbai,Delivered,5.0
O12336,C03141,2025-02-11,Net Banking,Mumbai,Delivered,0.0
O12337,C01286,2025-03-29,Card,Lucknow,Cancelled,10.0
O12338,C01788,2025-06-25,UPI,Delhi,Delivered,20.0
O12339,C01469,2025-10-05,Net Banking,Mumbai,Delivered,25.0
O12340,C04034,2025-12-09,Net Banking,Kolkata,Delivered,20.0
O12341,C01503,2025-10-24,COD,Kolkata,Delivered,20.0
O12342,C01255,2025-10-07,UPI,Chennai,Delivered,10.0
O12343,C04320,2025-11-03,UPI,Jaipur,Delivered,5.0
O12344,C04815,2025-02-02,Card,Delhi,Delivered,15.0
O12345,C02901,2025-01-28,Card,Hyderabad,Delivered,15.0
O12346,C03438,2025-07-28,Net Banking,Kochi,Returned,0.0
O12347,C00028,2025-03-31,Net Banking,Lucknow,Delivered,5.0
O12348,C00901,2025-03-23,Net Banking,Kolkata,Delivered,0.0
O12349,C00849,2025-09-05,UPI,Pune,Delivered,10.0
O12350,C00101,2025-12-01,COD,Kolkata,Delivered,5.0
O12351,C02106,2025-12-24,COD,Pune,Delivered,20.0
O12352,C04511,2025-07-10,UPI,Bangalore,Delivered,0.0
O12353,C03241,2025-10-05,UPI,Jaipur,Cancelled,5.0
O12354,C03318,2025-01-18,COD,Bangalore,Delivered,20.0
O12355,C01489,2025-08-01,UPI,Chennai,Delivered,30.0
O12356,C01454,2025-07-30,Net Banking,Ahmedabad,Delivered,15.0
O12357,C01802,2025-01-02,UPI,Ahmedabad,Delivered,20.0
O12358,C04517,2025-04-04,Card,Hyderabad,Delivered,0.0
O12359,C04117,2025-12-11,Net Banking,Hyderabad,Returned,15.0
O12360,C04732,2025-10-22,Net Banking,Lucknow,Delivered,10.0
O12361,C03441,2025-01-17,COD,Mumbai,Delivered,15.0
O12362,C04560,2025-08-27,COD,Kolkata,Delivered,10.0
O12363,C01516,2025-01-16,Net Banking,Ahmedabad,Delivered,10.0
O12364,C03922,2025-06-04,Net Banking,Mumbai,Delivered,5.0
O12365,C03167,2025-06-26,Card,Hyderabad,Delivered,10.0
O12366,C00024,2025-05-11,COD,Delhi,Delivered,5.0
O12367,C00396,2025-10-25,Card,Pune,Returned,5.0
O12368,C01428,2025-03-04,Card,Jaipur,Delivered,5.0
O12369,C03205,2025-10-12,COD,Ahmedabad,Delivered,5.0
O12370,C01014,2025-05-10,COD,Indore,Delivered,5.0
O12371,C04518,2025-12-29,COD,Ahmedabad,Delivered,25.0
O12372,C04227,2025-04-14,UPI,Jaipur,Delivered,10.0
O12373,C00420,2025-09-27,Card,Mumbai,Delivered,10.0
O12374,C03350,2025-09-25,UPI,Hyderabad,Delivered,10.0
O12375,C03966,2025-10-07,Card,Jaipur,Cancelled,5.0
O12376,C04871,2025-01-28,Card,Mumbai,Delivered,0.0
O12377,C01427,2025-08-05,COD,Jaipur,Delivered,0.0
O12378,C04271,2025-12-23,UPI,Mumbai,Delivered,20.0
O12379,C00464,2025-05-14,UPI,Jaipur,Delivered,0.0
O12380,C00390,2025-10-13,Net Banking,Bangalore,Delivered,5.0
O12381,C00136,2025-02-03,Net Banking,Hyderabad,Delivered,20.0
O12382,C02457,2025-07-30,UPI,Hyderabad,Delivered,15.0
O12383,C02272,2025-07-05,UPI,Mumbai,Delivered,0.0
O12384,C00601,2025-11-27,UPI,Lucknow,Delivered,10.0
O12385,C00619,2025-06-30,COD,Pune,Delivered,10.0
O12386,C01577,2025-09-29,Card,Kochi,Delivered,5.0
O12387,C03770,2025-07-04,Card,Kolkata,Delivered,10.0
O12388,C02926,2025-01-27,Card,Kolkata,Delivered,0.0
O12389,C00009,2025-04-22,Card,Lucknow,Delivered,25.0
O12390,C01204,2025-11-01,UPI,Jaipur,Delivered,0.0
O12391,C01722,2025-05-17,COD,Mumbai,Cancelled,5.0
O12392,C00594,2025-01-26,COD,Jaipur,Delivered,5.0
O12393,C03761,2025-09-19,COD,Jaipur,Delivered,5.0
O12394,C00606,2025-05-15,Net Banking,Indore,Delivered,5.0
O12395,C01470,2025-09-26,COD,Hyderabad,Delivered,0.0
O12396,C01696,2025-06-26,UPI,Kochi,Delivered,10.0
O12397,C01307,2025-01-10,UPI,Pune,Delivered,5.0
O12398,C01688,2025-10-26,COD,Kolkata,Delivered,25.0
O12399,C03984,2025-04-20,UPI,Bangalore,Delivered,0.0
O12400,C03727,2025-04-22,UPI,Jaipur,Delivered,0.0
O12401,C01049,2025-04-11,UPI,Jaipur,Delivered,0.0
O12402,C01736,2025-10-01,Net Banking,Lucknow,Delivered,10.0
O12403,C04329,2025-09-24,UPI,Bangalore,Delivered,15.0
O12404,C03360,2025-09-23,UPI,Indore,Delivered,10.0
O12405,C00685,2025-06-05,Net Banking,Kolkata,Delivered,20.0
O12406,C02339,2025-08-01,Card,Pune,Returned,10.0
O12407,C00949,2025-11-05,UPI,Delhi,Delivered,0.0
O12408,C03431,2025-02-23,COD,Chennai,Delivered,5.0
O12409,C02672,2025-06-02,UPI,Chennai,Delivered,5.0
O12410,C00305,2025-09-19,COD,Ahmedabad,Delivered,25.0
O12411,C02398,2025-12-28,Card,Jaipur,Delivered,10.0
O12412,C02001,2025-10-16,UPI,Bangalore,Delivered,20.0
O12413,C02527,2025-11-21,COD,Mumbai,Delivered,0.0
O12414,C04226,2025-08-14,Card,Lucknow,Delivered,15.0
O12415,C00187,2025-04-06,Card,Chennai,Delivered,10.0
O12416,C01565,2025-06-23,COD,Bangalore,Delivered,0.0
O12417,C01910,2025-12-10,UPI,Hyderabad,Cancelled,0.0
O12418,C02283,2025-07-24,UPI,Hyderabad,Returned,5.0
O12419,C00278,2025-02-24,Net Banking,Delhi,Delivered,20.0
O12420,C01483,2025-08-23,Card,Kolkata,Delivered,10.0
O12421,C04883,2025-07-17,Card,Delhi,Delivered,10.0
O12422,C01878,2025-08-14,UPI,Chennai,Delivered,20.0
O12423,C04461,2025-11-03,Card,Jaipur,Delivered,5.0
O12424,C04564,2025-10-08,Card,Kochi,Delivered,5.0
O12425,C01649,2025-04-15,UPI,Delhi,Delivered,10.0
O12426,C01925,2025-10-06,UPI,Mumbai,Delivered,10.0
O12427,C02699,2025-06-27,Card,Hyderabad,Delivered,5.0
O12428,C03800,2025-10-29,UPI,Kochi,Delivered,10.0
O12429,C01298,2025-07-24,Card,Bangalore,Delivered,0.0
O12430,C01352,2025-08-08,Card,Jaipur,Delivered,0.0
O12431,C02909,2025-05-21,UPI,Lucknow,Delivered,20.0
O12432,C02232,2025-05-25,COD,Kochi,Delivered,10.0
O12433,C02029,2025-01-14,UPI,Delhi,Delivered,5.0
O12434,C01218,2025-06-07,Net Banking,Delhi,Delivered,5.0
O12435,C00272,2025-04-15,Net Banking,Ahmedabad,Delivered,10.0
O12436,C01324,2025-08-18,COD,Indore,Delivered,25.0
O12437,C02244,2025-10-16,UPI,Hyderabad,Delivered,15.0
O12438,C02953,2025-04-30,Net Banking,Delhi,Delivered,25.0
O12439,C00331,2025-07-01,Net Banking,Hyderabad,Delivered,0.0
O12440,C03558,2025-07-04,Card,Hyderabad,Delivered,0.0
O12441,C02668,2025-08-05,Card,Delhi,Delivered,5.0
O12442,C02547,2025-01-31,UPI,Indore,Delivered,5.0
O12443,C03472,2025-10-06,UPI,Lucknow,Delivered,25.0
O12444,C01828,2025-08-13,Card,Lucknow,Delivered,0.0
O12445,C01836,2025-11-06,Card,Hyderabad,Delivered,0.0
O12446,C02129,2025-06-24,UPI,Lucknow,Delivered,10.0
O12447,C04957,2025-06-26,UPI,Kochi,Delivered,15.0
O12448,C03937,2025-03-25,COD,Indore,Delivered,5.0
O12449,C02174,2025-02-25,Card,Ahmedabad,Delivered,0.0
O12450,C03710,2025-04-02,Card,Jaipur,Delivered,15.0
O12451,C00130,2025-01-08,Card,Delhi,Delivered,25.0
O12452,C01559,2025-05-30,Card,Mumbai,Delivered,15.0
O12453,C02262,2025-03-03,UPI,Kochi,Delivered,20.0
O12454,C03201,2025-02-23,Card,Kochi,Delivered,20.0
O12455,C03725,2025-06-12,UPI,Indore,Delivered,15.0
O12456,C03534,2025-04-29,COD,Pune,Delivered,15.0
O12457,C01804,2025-04-18,UPI,Indore,Cancelled,0.0
O12458,C03129,2025-12-10,UPI,Ahmedabad,Delivered,0.0
O12459,C04694,2025-09-28,Card,Lucknow,Delivered,0.0
O12460,C00615,2025-04-24,COD,Jaipur,Delivered,10.0
O12461,C03411,2025-08-25,COD,Bangalore,Delivered,5.0
O12462,C04519,2025-09-18,UPI,Bangalore,Delivered,0.0
O12463,C02382,2025-01-17,Card,Lucknow,Delivered,0.0
O12464,C01865,2025-04-02,UPI,Bangalore,Delivered,0.0
O12465,C01953,2025-04-27,COD,Lucknow,Delivered,10.0
O12466,C00688,2025-12-24,UPI,Kolkata,Delivered,0.0
O12467,C03928,2025-08-07,COD,Indore,Delivered,20.0
O12468,C04243,2025-05-29,Net Banking,Delhi,Delivered,30.0
O12469,C03508,2025-12-23,Net Banking,Pune,Delivered,10.0
O12470,C02060,2025-02-20,COD,Hyderabad,Delivered,10.0
O12471,C02909,2025-02-23,UPI,Delhi,Delivered,5.0
O12472,C03305,2025-05-19,Card,Indore,Delivered,15.0
O12473,C02210,2025-06-07,UPI,Delhi,Delivered,20.0
O12474,C01618,2025-12-12,UPI,Chennai,Delivered,5.0
O12475,C04043,2025-08-25,UPI,Kolkata,Delivered,25.0
O12476,C01900,2025-04-23,Card,Jaipur,Delivered,5.0
O12477,C02035,2025-10-19,Card,Indore,Delivered,5.0
O12478,C03572,2025-12-12,COD,Bangalore,Delivered,20.0
O12479,C03974,2025-08-22,Card,Bangalore,Delivered,10.0
O12480,C02953,2025-04-30,Card,Indore,Delivered,0.0
O12481,C04648,2025-04-01,Card,Indore,Delivered,15.0
O12482,C00726,2025-07-29,COD,Chennai,Delivered,10.0
O12483,C03504,2025-08-16,Net Banking,Ahmedabad,Delivered,15.0
O12484,C03528,2025-04-08,Card,Kolkata,Returned,0.0
O12485,C01178,2025-11-12,UPI,Jaipur,Delivered,20.0
O12486,C04086,2025-03-31,UPI,Pune,Cancelled,15.0
O12487,C03410,2025-10-05,COD,Delhi,Delivered,25.0
O12488,C02341,2025-01-24,UPI,Hyderabad,Delivered,10.0
O12489,C02484,2025-03-16,COD,Hyderabad,Cancelled,10.0
O12490,C04262,2025-11-12,COD,Chennai,Delivered,15.0
O12491,C03042,2025-05-29,Card,Ahmedabad,Cancelled,0.0
O12492,C03524,2025-12-02,COD,Lucknow,Delivered,5.0
O12493,C04880,2025-06-13,COD,Bangalore,Delivered,5.0
O12494,C01560,2025-01-07,Card,Lucknow,Delivered,25.0
O12495,C00401,2025-02-22,UPI,Indore,Delivered,0.0
O12496,C04211,2025-06-05,Card,Lucknow,Returned,30.0
O12497,C04447,2025-10-07,Card,Kochi,Cancelled,5.0
O12498,C03332,2025-11-05,Net Banking,Kolkata,Delivered,10.0
O12499,C02866,2025-09-26,Card,Pune,Delivered,10.0
O12500,C04972,2025-11-30,Card,Hyderabad,Delivered,15.0
O12501,C01250,2025-04-05,Card,Pune,Delivered,25.0
O12502,C00614,2025-11-24,UPI,Delhi,Cancelled,10.0
O12503,C04227,2025-01-01,Card,Delhi,Delivered,5.0
O12504,C01955,2025-12-26,UPI,Bangalore,Delivered,5.0
O12505,C04277,2025-04-25,UPI,Pune,Delivered,5.0
O12506,C00349,2025-12-03,UPI,Kolkata,Delivered,5.0
O12507,C02519,2025-02-10,Card,Jaipur,Delivered,0.0
O12508,C00161,2025-07-06,COD,Chennai,Delivered,20.0
O12509,C00114,2025-09-26,COD,Chennai,Delivered,15.0
O12510,C01486,2025-01-27,UPI,Jaipur,Delivered,10.0
O12511,C01629,2025-05-03,UPI,Indore,Delivered,0.0
O12512,C04239,2025-02-09,Card,Bangalore,Delivered,0.0
O12513,C03684,2025-08-07,UPI,Hyderabad,Delivered,5.0
O12514,C02499,2025-09-11,UPI,Ahmedabad,Delivered,0.0
O12515,C01996,2025-07-05,Card,Bangalore,Delivered,0.0
O12516,C02110,2025-03-17,UPI,Indore,Delivered,0.0
O12517,C00596,2025-02-21,UPI,Kochi,Delivered,15.0
O12518,C00940,2025-07-24,Card,Jaipur,Cancelled,15.0
O12519,C01300,2025-12-02,Card,Ahmedabad,Delivered,5.0
O12520,C03751,2025-10-17,Card,Hyderabad,Delivered,5.0
O12521,C01153,2025-10-31,UPI,Jaipur,Returned,5.0
O12522,C04460,2025-12-03,UPI,Delhi,Cancelled,10.0
O12523,C02095,2025-06-16,UPI,Kolkata,Delivered,
O12524,C03017,2025-09-20,UPI,Delhi,Cancelled,10.0
O12525,C01398,2025-09-19,UPI,Chennai,Delivered,0.0
O12526,C02870,2025-08-14,UPI,Lucknow,Cancelled,0.0
O12527,C04756,2025-11-05,Card,Indore,Returned,0.0
O12528,C01161,2025-01-01,Card,Bangalore,Delivered,15.0
O12529,C00796,2025-01-29,UPI,Bangalore,Delivered,5.0
O12530,C04131,2025-04-02,UPI,Mumbai,Cancelled,20.0
O12531,C02918,2025-04-13,Card,Bangalore,Delivered,5.0
O12532,C02540,2025-05-03,Card,Delhi,Delivered,15.0
O12533,C04354,2025-04-12,UPI,Mumbai,Delivered,10.0
O12534,C02435,2025-12-20,UPI,Kochi,Delivered,20.0
O12535,C04366,2025-08-01,Card,Pune,Cancelled,10.0
O12536,C02001,2025-06-26,UPI,Ahmedabad,Delivered,5.0
O12537,C03119,2025-11-11,Card,Mumbai,Delivered,15.0
O12538,C02742,2025-02-14,COD,Kolkata,Delivered,0.0
O12539,C00954,2025-10-06,Card,Ahmedabad,Delivered,10.0
O12540,C01726,2025-10-15,UPI,Lucknow,Delivered,5.0
O12541,C01511,2025-11-24,COD,Kochi,Delivered,5.0
O12542,C01587,2025-11-27,Net Banking,Bangalore,Delivered,10.0
O12543,C01742,2025-11-05,UPI,Lucknow,Delivered,10.0
O12544,C02459,2025-10-03,UPI,Ahmedabad,Delivered,5.0
O12545,C02893,2025-11-09,Card,Ahmedabad,Delivered,10.0
O12546,C01975,2025-03-07,Card,Mumbai,Delivered,5.0
O12547,C01393,2025-02-15,Card,Delhi,Delivered,15.0
O12548,C03338,2025-01-30,Net Banking,Jaipur,Delivered,10.0
O12549,C02833,2025-07-16,UPI,Kochi,Delivered,5.0
O12550,C00790,2025-09-20,Card,Chennai,Returned,10.0
O12551,C00300,2025-04-05,UPI,Pune,Cancelled,10.0
O12552,C03851,2025-02-12,UPI,Chennai,Delivered,20.0
O12553,C01322,2025-09-07,UPI,Kochi,Delivered,10.0
O12554,C04470,2025-12-01,Card,Mumbai,Delivered,15.0
O12555,C02110,2025-02-05,Card,Mumbai,Returned,15.0
O12556,C02386,2025-05-09,UPI,Bangalore,Delivered,15.0
O12557,C03447,2025-01-07,Card,Hyderabad,Delivered,15.0
O12558,C04570,2025-02-13,Card,Pune,Delivered,5.0
O12559,C04208,2025-03-02,UPI,Chennai,Delivered,20.0
O12560,C00619,2025-01-26,UPI,Delhi,Delivered,15.0
O12561,C04891,2025-12-29,UPI,Lucknow,Delivered,0.0
O12562,C00883,2025-12-29,Card,Kochi,Delivered,10.0
O12563,C01704,2025-05-01,Card,Kochi,Delivered,10.0
O12564,C02796,2025-06-07,Card,Jaipur,Delivered,0.0
O12565,C02420,2025-09-14,UPI,Lucknow,Delivered,10.0
O12566,C04692,2025-03-04,COD,Lucknow,Delivered,25.0
O12567,C03829,2025-09-28,Card,Indore,Delivered,20.0
O12568,C00508,2025-11-07,COD,Ahmedabad,Delivered,0.0
O12569,C02036,2025-11-09,UPI,Mumbai,Delivered,10.0
O12570,C01418,2025-04-27,Card,Delhi,Delivered,10.0
O12571,C02861,2025-10-03,Card,Pune,Delivered,15.0
O12572,C03580,2025-12-11,COD,Lucknow,Delivered,15.0
O12573,C02386,2025-06-27,Card,Jaipur,Delivered,20.0
O12574,C01287,2025-04-27,UPI,Mumbai,Delivered,10.0
O12575,C00926,2025-06-13,UPI,Kochi,Returned,20.0
O12576,C00229,2025-08-31,Net Banking,Pune,Delivered,10.0
O12577,C01769,2025-06-14,UPI,Ahmedabad,Delivered,0.0
O12578,C02422,2025-06-23,UPI,Hyderabad,Delivered,10.0
O12579,C04913,2025-04-29,UPI,Hyderabad,Delivered,0.0
O12580,C03257,2025-08-25,UPI,Ahmedabad,Cancelled,10.0
O12581,C04965,2025-06-04,UPI,Lucknow,Delivered,15.0
O12582,C04543,2025-05-27,Card,Delhi,Delivered,15.0
O12583,C03153,2025-03-24,Card,Ahmedabad,Delivered,10.0
O12584,C04894,2025-09-29,UPI,Indore,Delivered,15.0
O12585,C01234,2025-11-06,Net Banking,Lucknow,Delivered,0.0
O12586,C03036,2025-08-01,Card,Kochi,Delivered,25.0
O12587,C02597,2025-08-13,Card,Bangalore,Delivered,20.0
O12588,C01310,2025-08-22,Card,Mumbai,Delivered,20.0
O12589,C00469,2025-12-17,Card,Hyderabad,Returned,0.0
O12590,C02417,2025-06-11,UPI,Mumbai,Delivered,5.0
O12591,C03796,2025-03-20,COD,Kochi,Delivered,0.0
O12592,C00854,2025-06-28,COD,Mumbai,Delivered,20.0
O12593,C01124,2025-10-19,UPI,Delhi,Delivered,15.0
O12594,C01621,2025-05-07,COD,Delhi,Delivered,0.0
O12595,C03032,2025-06-30,Card,Kolkata,Delivered,10.0
O12596,C04821,2025-03-31,UPI,Jaipur,Delivered,10.0
O12597,C03975,2025-04-04,Net Banking,Jaipur,Delivered,15.0
O12598,C03030,2025-03-30,UPI,Lucknow,Delivered,5.0
O12599,C01471,2025-09-25,UPI,Mumbai,Delivered,5.0
O12600,C02462,2025-09-06,COD,Mumbai,Returned,10.0
O12601,C00093,2025-06-30,Card,Hyderabad,Delivered,10.0
O12602,C01277,2025-03-02,Card,Chennai,Delivered,0.0
O12603,C03722,2025-05-27,COD,Chennai,Delivered,15.0
O12604,C04657,2025-04-29,UPI,Pune,Cancelled,0.0
O12605,C01657,2025-07-03,UPI,Jaipur,Delivered,20.0
O12606,C03111,2025-09-22,Net Banking,Bangalore,Delivered,15.0
O12607,C04642,2025-10-08,UPI,Chennai,Returned,30.0
O12608,C03430,2025-02-23,Card,Chennai,Delivered,0.0
O12609,C04874,2025-04-22,UPI,Chennai,Delivered,25.0
O12610,C00188,2025-06-24,COD,Jaipur,Delivered,15.0
O12611,C04704,2025-10-24,Net Banking,Lucknow,Delivered,20.0
O12612,C04771,2025-06-28,UPI,Hyderabad,Delivered,0.0
O12613,C02346,2025-02-19,Card,Ahmedabad,Delivered,5.0
O12614,C01104,2025-04-27,COD,Ahmedabad,Delivered,0.0
O12615,C02227,2025-01-27,COD,Hyderabad,Cancelled,5.0
