Campaign_ID,Customer_ID,Campaign_Type,Campaign_Name,Campaign_Date,Sent,Opened,Clicked,Converted,Campaign_Cost
M05638,C00871,Social,Weekend Offer,2025-09-20,1,0,0,0,5.32
M05639,C01508,Email,Loyalty Offer,2025-06-13,1,1,0,0,3.16
M05640,C02022,SMS,New Arrival,2025-04-28,1,0,0,0,5.1
M05641,C03654,Social,Weekend Offer,2025-11-22,1,0,0,0,5.38
M05642,C04523,Email,Weekend Offer,2025-05-24,1,0,0,0,1.58
M05643,C00825,SMS,Weekend Offer,2025-05-20,1,0,0,0,1.72
M05644,C01156,SMS,Festive Sale,2025-03-29,1,0,0,0,6.86
M05645,C02443,Email,Festive Sale,2025-05-22,1,0,0,0,5.33
M05646,C02388,Social,Clearance,2025-05-16,1,0,0,0,2.57
M05647,C03833,Email,Weekend Offer,2025-10-14,1,1,0,0,7.49
M05648,C03794,Push,Loyalty Offer,2025-11-26,1,0,0,0,1.75
M05649,C04499,SMS,Loyalty Offer,2025-09-04,1,0,0,0,5.89
M05650,C02629,Social,Weekend Offer,2025-10-14,1,0,0,0,3.62
M05651,C02219,Email,Weekend Offer,2025-07-21,1,0,0,0,6.32
M05652,C04349,Email,Festive Sale,2025-07-30,1,1,0,0,7.14
M05653,C01311,Email,New Arrival,2025-11-20,1,0,0,0,5.9
M05654,C02879,Email,New Arrival,2025-08-01,1,1,0,0,1.99
M05655,C00099,SMS,Win Back,2025-11-06,1,0,0,0,5.78
M05656,C03914,SMS,New Arrival,2025-02-03,1,0,0,0,6.02
M05657,C03313,SMS,New Arrival,2025-08-09,1,1,0,0,4.97
M05658,C00139,Email,New Arrival,2025-05-27,1,1,0,0,5.55
M05659,C01019,Email,Weekend Offer,2025-04-24,1,0,0,0,0.93
M05660,C00513,SMS,Loyalty Offer,2025-02-10,1,0,0,0,2.24
M05661,C01153,Email,Win Back,2025-05-08,1,0,0,0,5.84
M05662,C01638,Email,New Arrival,2025-05-30,1,1,0,0,6.72
M05663,C00899,Push,Festive Sale,2025-04-01,1,0,0,0,7.19
M05664,C04157,SMS,Weekend Offer,2025-07-28,1,0,0,0,1.34
M05665,C00057,Push,Win Back,2025-04-10,1,1,1,0,6.5
M05666,C00632,Social,Clearance,2025-01-25,1,0,0,0,6.68
M05667,C01539,Email,Loyalty Offer,2025-12-28,1,1,0,0,1.31
M05668,C00055,SMS,Clearance,2025-05-07,1,0,0,0,3.46
M05669,C00158,Social,New Arrival,2025-02-16,1,0,0,0,0.57
M05670,C04788,Email,Weekend Offer,2025-09-01,1,0,0,0,1.97
M05671,C00221,Social,Clearance,2025-10-14,1,0,0,0,6.12
M05672,C01965,SMS,Win Back,2025-03-24,1,1,0,0,7.23
M05673,C00737,Push,Loyalty Offer,2025-12-12,1,0,0,0,7.32
M05674,C01411,Email,New Arrival,2025-03-23,1,0,0,0,3.84
M05675,C02289,Social,Weekend Offer,2025-10-03,1,1,1,1,3.38
M05676,C04424,SMS,Win Back,2025-05-08,1,0,1,1,6.71
M05677,C02755,Email,Loyalty Offer,2025-04-01,1,0,0,0,1.59
M05678,C03038,Social,Weekend Offer,2025-03-15,1,1,0,0,2.1
M05679,C01122,Email,Festive Sale,2025-12-20,1,0,0,0,0.63
M05680,C03540,Social,New Arrival,2025-06-22,1,0,0,0,7.42
M05681,C00363,SMS,New Arrival,2025-01-08,1,1,1,0,1.72
M05682,C03081,SMS,Win Back,2025-01-25,1,1,0,0,4.45
M05683,C00107,Email,Weekend Offer,2025-08-11,1,1,0,0,4.47
M05684,C04293,Email,Clearance,2025-06-25,1,0,0,0,1.83
M05685,C04604,Push,New Arrival,2025-07-06,1,0,0,0,5.64
M05686,C03841,SMS,Weekend Offer,2025-03-18,1,0,0,0,7.79
M05687,C03324,SMS,Weekend Offer,2025-07-14,1,1,0,0,7.53
M05688,C03998,Push,New Arrival,2025-08-13,1,0,0,0,3.66
M05689,C02617,Social,Weekend Offer,2025-06-27,1,0,0,0,6.51
M05690,C00427,Social,Loyalty Offer,2025-02-09,1,0,0,0,3.04
M05691,C00804,Social,New Arrival,2025-06-22,1,1,1,1,2.35
M05692,C03958,Email,Win Back,2025-03-14,1,0,0,0,3.04
M05693,C03979,SMS,Loyalty Offer,2025-08-12,1,0,0,0,5.97
M05694,C00894,SMS,Weekend Offer,2025-11-08,1,0,0,0,1.48
M05695,C03057,Social,Clearance,2025-02-01,1,0,0,0,7.47
M05696,C01096,Email,Festive Sale,2025-10-23,1,0,0,0,2.1
M05697,C00596,Email,Festive Sale,2025-04-04,1,0,0,0,3.37
M05698,C04626,SMS,Clearance,2025-09-01,1,0,0,0,5.32
M05699,C04677,Email,Weekend Offer,2025-07-03,1,1,0,0,6.32
M05700,C01619,Social,Festive Sale,2025-04-16,1,0,0,0,4.53
M05701,C00157,Push,New Arrival,2025-11-07,1,0,0,0,5.79
M05702,C02478,Social,Loyalty Offer,2025-10-28,1,1,1,1,7.33
M05703,C00801,SMS,Loyalty Offer,2025-06-17,1,0,0,0,7.57
M05704,C01347,Email,Win Back,2025-05-17,1,1,0,0,4.7
M05705,C03471,Email,Festive Sale,2025-03-07,1,1,1,0,2.82
M05706,C01617,Email,Clearance,2025-05-08,1,1,0,0,0.93
M05707,C02372,Social,New Arrival,2025-05-08,1,0,0,0,1.93
M05708,C02078,Social,Win Back,2025-07-09,1,0,0,0,7.14
M05709,C03254,Push,Loyalty Offer,2025-11-09,1,0,0,0,5.31
M05710,C01166,SMS,Festive Sale,2025-06-26,1,1,0,0,1.4
M05711,C04843,SMS,New Arrival,2025-09-06,1,1,0,0,5.9
M05712,C00371,Push,Win Back,2025-05-28,1,0,0,0,2.6
M05713,C04387,Email,Weekend Offer,2025-05-22,1,0,0,0,4.1
M05714,C02601,SMS,Clearance,2025-06-26,1,0,0,0,1.08
M05715,C04810,Email,Clearance,2025-03-05,1,0,0,0,0.59
M05716,C02575,Social,New Arrival,2025-12-18,1,1,0,0,7.04
M05717,C04884,SMS,Win Back,2025-08-29,1,0,0,0,3.95
M05718,C04276,Social,Clearance,2025-05-04,1,0,0,0,5.83
M05719,C04170,Social,Weekend Offer,2025-03-25,1,0,0,0,2.98
M05720,C02708,Email,Win Back,2025-09-16,1,1,0,0,2.58
M05721,C01248,SMS,Win Back,2025-12-12,1,0,0,0,3.13
M05722,C02608,Email,Clearance,2025-01-18,1,1,0,0,3.98
M05723,C00062,Email,Clearance,2025-12-01,1,1,1,1,2.73
M05724,C00408,Social,Loyalty Offer,2025-04-07,1,1,0,0,6.21
M05725,C01557,Email,Win Back,2025-07-25,1,0,0,0,3.87
M05726,C01819,SMS,Clearance,2025-04-25,1,1,1,0,1.17
M05727,C02086,SMS,Festive Sale,2025-05-15,1,1,1,1,6.39
M05728,C02017,Email,Festive Sale,2025-05-07,1,0,0,0,6.24
M05729,C03656,SMS,Loyalty Offer,2025-05-12,1,1,0,0,3.12
M05730,C00561,SMS,Loyalty Offer,2025-12-05,1,0,0,0,1.97
M05731,C04796,SMS,Clearance,2025-01-01,1,1,0,1,3.96
M05732,C04429,Push,Festive Sale,2025-01-20,1,1,1,0,1.78
M05733,C00004,Push,Weekend Offer,2025-08-29,1,0,0,0,6.61
M05734,C03488,Email,New Arrival,2025-10-06,1,1,1,0,0.7
M05735,C00179,SMS,Loyalty Offer,2025-02-22,1,1,0,0,4.64
M05736,C04449,Email,Weekend Offer,2025-06-07,1,0,0,0,3.21
M05737,C00437,SMS,Win Back,2025-02-22,1,0,0,0,4.27
M05738,C00369,Push,Weekend Offer,2025-04-24,1,0,0,0,0.93
M05739,C02026,Email,New Arrival,2025-03-02,1,1,0,0,6.46
M05740,C03417,Email,Festive Sale,2025-01-12,1,0,0,0,5.11
M05741,C01425,Email,Clearance,2025-12-24,1,0,0,0,7.35
M05742,C00872,SMS,New Arrival,2025-05-22,1,0,0,0,3.26
M05743,C04532,Social,Win Back,2025-08-11,1,1,0,0,3.45
M05744,C02204,Email,Weekend Offer,2025-05-01,1,1,0,0,1.44
M05745,C02632,Email,Clearance,2025-04-01,1,0,0,0,2.79
M05746,C02913,Social,Festive Sale,2025-11-13,1,0,0,0,5.86
M05747,C01877,SMS,New Arrival,2025-07-09,1,0,0,0,5.7
M05748,C02064,Email,Weekend Offer,2025-09-16,1,1,1,0,6.98
M05749,C01505,Email,Win Back,2025-11-08,1,1,0,0,4.17
M05750,C03303,Push,New Arrival,2025-04-06,1,0,0,0,5.84
M05751,C01192,Email,Clearance,2025-03-08,1,0,0,0,7.56
M05752,C04734,Social,Loyalty Offer,2025-06-28,1,0,0,0,1.19
M05753,C00023,Email,Festive Sale,2025-11-02,1,1,1,1,0.8
M05754,C00323,Email,Festive Sale,2025-11-23,1,1,0,0,5.92
M05755,C01129,Push,Loyalty Offer,2025-01-31,1,1,1,0,0.68
M05756,C00621,Push,Loyalty Offer,2025-03-31,1,0,0,0,3.83
M05757,C00537,Email,Weekend Offer,2025-12-27,1,1,1,1,7.99
M05758,C03327,Social,Clearance,2025-07-27,1,0,0,0,3.54
M05759,C02102,Email,Festive Sale,2025-11-30,1,0,0,0,2.41
M05760,C01295,Email,Weekend Offer,2025-07-17,1,1,0,0,5.04
M05761,C02199,Email,Clearance,2025-07-02,1,1,0,0,2.72
M05762,C02619,Email,Clearance,2025-01-30,1,1,0,0,5.68
M05763,C01339,Social,Weekend Offer,2025-03-24,1,1,0,0,2.15
M05764,C01772,Push,Clearance,2025-11-09,1,0,0,0,5.46
M05765,C01703,Email,Festive Sale,2025-05-22,1,0,0,0,6.56
M05766,C03135,SMS,Weekend Offer,2025-04-03,1,1,1,0,2.8
M05767,C02121,Email,Weekend Offer,2025-11-16,1,1,0,0,7.28
M05768,C00892,Email,Festive Sale,2025-09-11,1,0,0,0,6.0
M05769,C04922,Push,Weekend Offer,2025-06-16,1,0,0,0,1.37
M05770,C01718,Social,Loyalty Offer,2025-05-28,1,0,0,0,3.44
M05771,C02219,Social,Festive Sale,2025-05-11,1,1,0,0,4.45
M05772,C01419,Social,Weekend Offer,2025-01-09,1,0,0,0,6.55
M05773,C00713,Push,Clearance,2025-09-05,1,0,0,0,5.9
M05774,C04365,Social,Loyalty Offer,2025-02-27,1,0,0,0,5.31
M05775,C04687,Social,Clearance,2025-04-18,1,1,0,0,3.28
M05776,C00852,Social,Win Back,2025-10-29,1,1,1,0,2.76
M05777,C00647,Email,Win Back,2025-03-27,1,1,1,0,4.11
M05778,C01233,Social,Loyalty Offer,2025-12-12,1,0,0,0,3.6
M05779,C01156,SMS,Weekend Offer,2025-04-17,1,0,0,0,4.46
M05780,C00091,Email,Loyalty Offer,2025-03-01,1,0,0,0,3.45
M05781,C02060,Social,Loyalty Offer,2025-04-30,1,0,0,0,1.84
M05782,C01983,SMS,Festive Sale,2025-08-22,1,1,0,0,0.88
M05783,C00919,Push,New Arrival,2025-07-14,1,0,0,0,2.74
M05784,C01180,Email,Weekend Offer,2025-11-17,1,1,0,0,4.58
M05785,C04172,Email,New Arrival,2025-04-17,1,0,0,0,3.88
M05786,C02373,Push,Win Back,2025-11-14,1,1,0,1,3.79
M05787,C00228,Email,Win Back,2025-07-18,1,0,0,0,7.1
M05788,C03182,Push,Win Back,2025-04-20,1,0,0,0,1.89
M05789,C02172,Email,Weekend Offer,2025-07-30,1,1,0,0,2.15
M05790,C03333,Email,Win Back,2025-03-04,1,1,0,0,1.31
M05791,C04440,Email,Weekend Offer,2025-05-18,1,0,0,1,2.03
M05792,C02276,Push,Win Back,2025-12-02,1,1,1,0,2.29
M05793,C02509,Email,Clearance,2025-05-15,1,1,0,0,7.84
M05794,C01655,Email,Clearance,2025-12-10,1,0,0,0,6.2
M05795,C03394,Push,Weekend Offer,2025-11-06,1,0,0,0,7.61
M05796,C01230,Social,New Arrival,2025-01-09,1,1,0,0,3.11
M05797,C04615,Push,Loyalty Offer,2025-02-05,1,0,1,0,5.78
M05798,C04259,Social,Weekend Offer,2025-02-08,1,1,1,0,1.06
M05799,C01007,Email,Win Back,2025-03-08,1,1,1,1,4.96
M05800,C03574,Social,Festive Sale,2025-11-22,1,0,0,0,4.06
M05801,C03487,Email,Loyalty Offer,2025-08-18,1,1,0,0,1.05
M05802,C04531,Social,Clearance,2025-01-21,1,1,1,1,5.41
M05803,C00276,Email,Clearance,2025-03-07,1,0,0,0,1.91
M05804,C01601,Social,Loyalty Offer,2025-07-16,1,1,0,0,5.82
M05805,C00976,Push,Loyalty Offer,2025-09-17,1,1,1,1,1.01
M05806,C03866,Email,New Arrival,2025-04-03,1,0,0,0,7.78
M05807,C00057,Push,New Arrival,2025-01-23,1,1,1,0,7.24
M05808,C00915,SMS,Clearance,2025-02-14,1,0,0,0,5.14
M05809,C01079,Email,New Arrival,2025-10-21,1,0,0,0,7.82
M05810,C01450,Social,Clearance,2025-10-30,1,1,1,0,0.68
M05811,C02375,Social,Festive Sale,2025-06-24,1,1,1,1,1.8
M05812,C04486,Social,Festive Sale,2025-05-16,1,1,0,0,4.55
M05813,C01963,Social,Loyalty Offer,2025-02-14,1,0,0,0,5.01
M05814,C03591,Email,New Arrival,2025-08-09,1,1,0,0,0.78
M05815,C02599,Email,Clearance,2025-03-20,1,0,0,0,5.08
M05816,C02200,Email,New Arrival,2025-05-11,1,1,0,0,7.46
M05817,C04221,Social,Festive Sale,2025-08-07,1,1,1,0,4.09
M05818,C01972,Push,Win Back,2025-03-05,1,1,0,0,5.01
M05819,C03930,Social,Festive Sale,2025-03-02,1,0,0,0,4.91
M05820,C00493,Email,Clearance,2025-01-29,1,1,1,0,4.74
M05821,C03928,Email,Loyalty Offer,2025-12-11,1,0,0,0,2.54
M05822,C01672,Social,Win Back,2025-09-13,1,1,1,0,7.34
M05823,C03846,Email,Festive Sale,2025-08-30,1,0,0,0,7.34
M05824,C04399,Social,Festive Sale,2025-01-30,1,0,0,0,0.62
M05825,C03667,Email,Festive Sale,2025-05-25,1,1,0,0,3.45
M05826,C00029,Email,Clearance,2025-06-09,1,0,0,0,1.47
M05827,C04212,Social,New Arrival,2025-11-03,1,0,0,0,7.51
M05828,C01993,Email,New Arrival,2025-01-21,1,0,0,0,3.03
M05829,C03724,Social,Win Back,2025-02-23,1,0,0,0,3.76
M05830,C02011,SMS,Clearance,2025-11-05,1,0,0,0,1.38
M05831,C04874,SMS,Loyalty Offer,2025-02-13,1,0,0,0,4.77
M05832,C04949,SMS,Festive Sale,2025-10-14,1,0,0,0,6.81
M05833,C00982,Email,Clearance,2025-02-23,1,0,0,0,1.18
M05834,C00409,Push,Clearance,2025-06-07,1,1,1,0,0.61
M05835,C02746,Email,Clearance,2025-10-27,1,0,0,0,1.42
M05836,C01826,Social,Weekend Offer,2025-11-11,1,0,0,0,6.62
M05837,C04384,Email,Win Back,2025-11-28,1,0,0,0,7.98
M05838,C04822,Push,New Arrival,2025-03-21,1,0,0,0,7.01
M05839,C01822,Email,Weekend Offer,2025-03-13,1,1,0,0,7.8
M05840,C00042,SMS,Win Back,2025-12-04,1,0,0,0,1.34
M05841,C01728,Push,Clearance,2025-02-25,1,1,1,0,8.0
M05842,C01408,Email,Festive Sale,2025-04-05,1,1,1,1,5.79
M05843,C02256,Email,Festive Sale,2025-05-02,1,0,0,0,3.64
M05844,C03901,Push,Weekend Offer,2025-02-09,1,0,0,0,3.05
M05845,C00918,Social,Festive Sale,2025-02-05,1,0,0,0,3.98
M05846,C00414,Social,Festive Sale,2025-12-06,1,1,1,0,1.8
M05847,C03964,Email,Clearance,2025-09-22,1,1,0,0,6.07
M05848,C04884,SMS,Win Back,2025-10-02,1,1,1,0,1.04
M05849,C01535,Social,Weekend Offer,2025-01-21,1,1,0,0,7.82
M05850,C02269,Email,New Arrival,2025-10-12,1,1,0,1,1.35
M05851,C00892,SMS,Loyalty Offer,2025-04-04,1,0,0,0,5.63
M05852,C02462,Social,Clearance,2025-04-29,1,1,0,0,7.44
M05853,C00236,Email,Festive Sale,2025-06-15,1,0,0,0,1.67
M05854,C04105,Email,New Arrival,2025-04-23,1,0,0,0,7.91
M05855,C02234,Email,Festive Sale,2025-03-08,1,0,0,0,3.78
M05856,C01521,Social,New Arrival,2025-01-10,1,1,0,0,2.56
M05857,C03155,SMS,Win Back,2025-06-19,1,0,0,0,3.21
M05858,C00438,Email,New Arrival,2025-05-04,1,0,0,0,0.55
M05859,C04910,Email,Win Back,2025-06-03,1,1,0,0,7.14
M05860,C02690,SMS,Festive Sale,2025-07-05,1,0,0,0,2.53
M05861,C01658,Email,Festive Sale,2025-11-09,1,1,0,0,0.65
M05862,C01351,Email,Festive Sale,2025-08-27,1,1,1,0,5.4
M05863,C01025,Email,New Arrival,2025-05-07,1,1,0,0,2.89
M05864,C00859,Push,Clearance,2025-07-13,1,0,0,0,3.89
M05865,C00162,Email,Clearance,2025-10-31,1,0,0,0,2.68
M05866,C04205,Email,Loyalty Offer,2025-10-24,1,0,0,0,2.79
M05867,C03231,Social,Festive Sale,2025-04-06,1,1,0,0,2.41
M05868,C03086,Push,Loyalty Offer,2025-10-12,1,0,0,0,3.28
M05869,C03709,Email,Weekend Offer,2025-01-15,1,0,0,0,6.31
M05870,C01819,Push,Clearance,2025-12-01,1,0,0,0,3.07
M05871,C00687,Email,Festive Sale,2025-06-21,1,1,0,0,4.42
M05872,C02513,Social,Festive Sale,2025-10-03,1,1,0,0,4.66
M05873,C01584,Push,New Arrival,2025-12-06,1,1,0,0,1.05
M05874,C03646,Push,New Arrival,2025-03-07,1,1,0,0,0.67
M05875,C03192,Email,Festive Sale,2025-08-16,1,1,1,1,3.75
M05876,C00629,Push,Clearance,2025-07-27,1,0,0,0,5.76
M05877,C02550,Push,Win Back,2025-12-07,1,1,0,0,6.0
M05878,C00785,Email,Festive Sale,2025-03-07,1,0,0,0,2.89
M05879,C02885,Email,Win Back,2025-09-10,1,0,0,0,6.11
M05880,C02334,Email,New Arrival,2025-10-22,1,0,0,0,5.96
M05881,C04838,Email,Win Back,2025-06-20,1,1,0,0,5.02
M05882,C03354,Push,Win Back,2025-03-20,1,0,0,0,4.59
M05883,C04503,Email,Win Back,2025-05-22,1,0,0,0,3.22
M05884,C04349,Email,Win Back,2025-06-25,1,0,0,0,2.59
M05885,C03154,SMS,Weekend Offer,2025-02-25,1,1,1,1,1.54
M05886,C01536,SMS,New Arrival,2025-06-08,1,0,1,0,4.36
M05887,C01228,Email,Weekend Offer,2025-05-04,1,0,0,0,3.52
M05888,C03552,Email,Weekend Offer,2025-04-12,1,0,0,0,2.84
M05889,C04976,Email,Loyalty Offer,2025-09-08,1,0,0,0,7.57
M05890,C01125,Social,Weekend Offer,2025-11-24,1,0,0,0,4.74
M05891,C00988,Social,Festive Sale,2025-08-14,1,1,0,0,1.15
M05892,C00525,Push,Clearance,2025-07-14,1,0,0,0,2.94
M05893,C00735,Email,Festive Sale,2025-11-25,1,0,0,0,1.47
M05894,C02277,SMS,New Arrival,2025-05-08,1,1,1,0,3.27
M05895,C03888,Social,Win Back,2025-10-27,1,1,0,0,6.33
M05896,C04337,Social,Loyalty Offer,2025-07-29,1,1,0,0,1.5
M05897,C03185,SMS,New Arrival,2025-12-16,1,0,0,0,4.01
M05898,C03177,SMS,Festive Sale,2025-08-24,1,1,0,0,5.65
M05899,C02478,Email,New Arrival,2025-02-01,1,1,0,0,2.56
M05900,C03274,Email,Weekend Offer,2025-01-05,1,0,0,0,5.93
M05901,C02139,Push,Weekend Offer,2025-05-21,1,0,0,0,6.65
M05902,C03927,Email,Weekend Offer,2025-03-12,1,0,0,0,4.98
M05903,C03379,Social,Win Back,2025-10-03,1,0,0,0,0.72
M05904,C00494,SMS,Win Back,2025-03-21,1,0,0,0,5.99
M05905,C00326,Email,Win Back,2025-11-30,1,0,1,1,3.18
M05906,C04362,Email,Loyalty Offer,2025-07-24,1,0,0,0,6.54
M05907,C00503,Push,Win Back,2025-12-18,1,1,0,0,1.16
M05908,C00650,Push,New Arrival,2025-04-03,1,0,0,0,5.15
M05909,C02352,Email,Loyalty Offer,2025-04-11,1,1,0,0,4.53
M05910,C02103,Social,Win Back,2025-10-12,1,0,0,0,2.57
M05911,C02439,Email,Weekend Offer,2025-05-02,1,0,0,0,5.35
M05912,C01113,Social,Win Back,2025-07-19,1,1,0,0,3.18
M05913,C02108,SMS,New Arrival,2025-11-01,1,0,0,0,4.04
M05914,C01736,Social,Win Back,2025-12-01,1,1,1,0,2.44
M05915,C03196,Email,Weekend Offer,2025-04-26,1,0,0,0,7.99
M05916,C00383,SMS,Loyalty Offer,2025-09-22,1,0,0,0,2.58
M05917,C00582,Email,Loyalty Offer,2025-06-26,1,1,1,0,5.69
M05918,C01498,Social,Clearance,2025-04-18,1,0,0,0,4.34
M05919,C04572,SMS,New Arrival,2025-07-22,1,0,0,0,3.02
M05920,C03793,Email,Festive Sale,2025-02-19,1,1,1,0,3.68
M05921,C01582,SMS,Clearance,2025-11-19,1,1,1,1,3.75
M05922,C02179,Social,New Arrival,2025-07-20,1,1,0,0,0.91
M05923,C01459,Email,Loyalty Offer,2025-06-23,1,0,0,0,1.09
M05924,C03108,Email,New Arrival,2025-09-20,1,0,0,0,6.25
M05925,C00714,SMS,New Arrival,2025-02-02,1,1,1,1,4.69
M05926,C02660,Push,Weekend Offer,2025-12-08,1,1,0,0,0.84
M05927,C00589,Social,Win Back,2025-05-08,1,0,0,0,4.69
M05928,C04608,Push,New Arrival,2025-02-03,1,1,0,0,6.49
M05929,C03562,SMS,Win Back,2025-01-21,1,0,0,0,6.89
M05930,C00857,Email,Festive Sale,2025-02-26,1,0,0,0,1.28
M05931,C01762,SMS,Clearance,2025-09-08,1,0,0,0,2.14
M05932,C02154,Email,Festive Sale,2025-03-28,1,1,0,0,7.03
M05933,C01995,Email,New Arrival,2025-04-30,1,0,0,0,1.05
M05934,C00389,Email,Festive Sale,2025-06-03,1,0,0,0,1.49
M05935,C01397,Push,Win Back,2025-08-08,1,1,0,0,2.86
M05936,C00909,Email,Weekend Offer,2025-05-12,1,0,0,0,0.76
M05937,C04122,Social,New Arrival,2025-05-19,1,1,1,0,4.51
M05938,C01403,Email,Clearance,2025-10-14,1,1,1,0,2.56
M05939,C03730,Email,Festive Sale,2025-01-28,1,1,1,0,5.43
M05940,C02464,Email,Win Back,2025-12-08,1,1,0,0,3.63
M05941,C03978,Email,Clearance,2025-12-31,1,0,0,0,4.18
M05942,C03164,Email,New Arrival,2025-04-23,1,1,1,0,4.65
M05943,C00029,Push,New Arrival,2025-11-11,1,1,0,0,5.57
M05944,C00318,Email,New Arrival,2025-07-28,1,1,0,0,5.0
M05945,C03224,Email,New Arrival,2025-07-01,1,1,1,0,0.77
M05946,C00242,Push,New Arrival,2025-09-12,1,1,1,0,7.65
M05947,C04708,Email,New Arrival,2025-01-31,1,1,0,0,4.29
M05948,C03625,Email,Weekend Offer,2025-10-25,1,0,0,0,6.49
M05949,C00103,SMS,Festive Sale,2025-08-22,1,0,1,1,2.03
M05950,C01250,Email,Weekend Offer,2025-02-18,1,0,0,0,4.93
M05951,C02038,Email,Win Back,2025-03-10,1,0,0,0,7.98
M05952,C00755,Email,Weekend Offer,2025-09-29,1,1,0,0,7.61
M05953,C04658,Email,Festive Sale,2025-01-20,1,1,0,0,1.34
M05954,C04590,Email,Loyalty Offer,2025-03-08,1,1,0,0,2.49
M05955,C04556,Email,New Arrival,2025-10-03,1,1,0,0,7.68
M05956,C01816,Email,Clearance,2025-10-02,1,0,0,0,7.29
M05957,C01218,Social,Weekend Offer,2025-12-11,1,0,0,0,4.39
M05958,C01074,Email,Clearance,2025-09-02,1,1,0,0,6.72
M05959,C00417,Email,Weekend Offer,2025-07-30,1,0,0,0,5.87
M05960,C01486,Social,Clearance,2025-10-22,1,1,0,0,4.82
M05961,C03572,Social,Clearance,2025-08-10,1,0,0,0,0.66
M05962,C04434,Email,Clearance,2025-02-18,1,0,0,0,3.91
M05963,C02225,Social,Clearance,2025-01-13,1,0,0,0,4.77
M05964,C00444,Email,Win Back,2025-10-23,1,0,0,0,5.02
M05965,C03671,SMS,Loyalty Offer,2025-05-04,1,0,0,1,3.09
M05966,C01305,Social,Win Back,2025-11-10,1,1,0,0,7.45
M05967,C03264,Social,Loyalty Offer,2025-12-19,1,1,1,0,1.47
M05968,C02462,Social,Weekend Offer,2025-04-09,1,0,0,0,1.25
M05969,C00695,Push,Loyalty Offer,2025-05-19,1,1,0,0,7.77
M05970,C03981,Social,Weekend Offer,2025-10-19,1,0,0,0,6.0
M05971,C00820,Social,Festive Sale,2025-11-25,1,1,1,0,7.79
M05972,C02110,Email,Festive Sale,2025-10-01,1,0,0,0,2.99
M05973,C02142,Email,New Arrival,2025-10-23,1,1,0,0,6.93
M05974,C03418,Push,Win Back,2025-04-20,1,1,0,0,1.35
M05975,C03646,Email,Win Back,2025-12-21,1,0,0,0,3.86
M05976,C00225,Social,Clearance,2025-03-10,1,1,1,0,6.47
M05977,C02432,Social,Festive Sale,2025-01-18,1,0,0,0,2.51
M05978,C02869,Social,Win Back,2025-09-02,1,0,0,0,6.62
M05979,C02978,Social,Weekend Offer,2025-10-02,1,1,0,0,7.29
M05980,C02097,Push,New Arrival,2025-07-31,1,1,0,0,1.63
M05981,C00866,Push,Win Back,2025-03-20,1,0,0,0,5.81
M05982,C04769,Social,Festive Sale,2025-03-26,1,0,0,0,3.25
M05983,C01390,Email,Loyalty Offer,2025-12-08,1,0,0,0,1.83
M05984,C01593,Email,Win Back,2025-08-25,1,0,0,0,0.78
M05985,C00967,SMS,Weekend Offer,2025-06-19,1,1,0,0,0.68
M05986,C04949,SMS,Clearance,2025-05-04,1,0,0,0,7.82
M05987,C00637,SMS,Weekend Offer,2025-02-12,1,0,0,0,3.94
M05988,C02189,Social,Clearance,2025-01-07,1,0,0,0,3.69
M05989,C03294,Email,Clearance,2025-10-08,1,1,1,0,1.7
M05990,C02390,Email,Clearance,2025-07-03,1,1,0,0,1.43
M05991,C00169,Email,Win Back,2025-01-09,1,0,0,0,4.69
M05992,C00619,Email,Win Back,2025-09-17,1,0,0,0,4.86
M05993,C03349,Social,Win Back,2025-04-22,1,0,0,0,4.26
M05994,C02216,Social,Clearance,2025-04-22,1,0,0,0,1.77
M05995,C04868,Social,New Arrival,2025-10-02,1,1,0,0,6.72
M05996,C00461,Email,Loyalty Offer,2025-01-08,1,0,0,0,6.98
M05997,C02343,Email,Festive Sale,2025-04-08,1,1,1,0,7.96
M05998,C02400,SMS,Weekend Offer,2025-04-24,1,0,0,0,7.71
M05999,C02251,Email,Loyalty Offer,2025-06-21,1,0,0,0,1.47
M06000,C04022,Push,New Arrival,2025-06-14,1,1,0,0,5.3
M06001,C00726,Email,New Arrival,2025-02-28,1,1,0,0,4.6
M06002,C02445,Push,Weekend Offer,2025-10-10,1,1,1,0,5.59
M06003,C00798,SMS,New Arrival,2025-11-27,1,0,0,0,5.89
M06004,C00434,Email,Festive Sale,2025-09-05,1,0,0,0,6.52
M06005,C04514,Email,Weekend Offer,2025-11-15,1,1,1,1,6.27
M06006,C01011,Email,Weekend Offer,2025-08-31,1,0,0,0,2.36
M06007,C03229,Email,Win Back,2025-08-10,1,0,0,0,7.92
M06008,C04419,Push,Festive Sale,2025-07-29,1,0,0,0,0.64
M06009,C02895,Email,Clearance,2025-09-18,1,1,0,0,0.66
M06010,C03655,Push,Clearance,2025-02-10,1,0,0,0,6.42
M06011,C02142,Email,Loyalty Offer,2025-10-20,1,0,0,0,7.75
M06012,C00196,Email,Weekend Offer,2025-05-18,1,1,0,0,4.49
M06013,C02811,Social,Clearance,2025-02-16,1,0,0,0,3.82
M06014,C04359,Email,Weekend Offer,2025-12-23,1,1,0,0,2.93
M06015,C04294,Email,Loyalty Offer,2025-06-14,1,0,0,0,6.24
M06016,C01573,SMS,Clearance,2025-07-05,1,1,0,0,1.87
